"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.907202198E2,6.184828468E-3,-6.872031372E-4,-3.283303929E-3
2.907390290E2,7.406522986E-3,-5.268557463E-3,-3.894151188E-3
2.907578382E2,4.963133950E-3,-1.229330152E-2,-7.253811229E-3
2.907766475E2,5.573981442E-3,-1.809635013E-2,-9.086352773E-3
2.907954567E2,1.015533600E-2,-1.809635013E-2,-6.032116711E-3
2.908142659E2,9.239064530E-3,-7.711946499E-3,-4.504998680E-3
2.908330751E2,4.046862945E-3,4.504998680E-3,-4.504998680E-3
2.908518843E2,5.268557463E-3,4.199574701E-3,-3.894151188E-3
2.908706936E2,1.198787708E-2,-1.908897655E-3,-2.061609412E-3
2.908895028E2,1.046075951E-2,-2.214321401E-3,-2.367033157E-3
2.909083120E2,7.635590737E-5,3.894151188E-3,-6.642963737E-3
2.909271212E2,1.908897655E-3,2.061609412E-3,-8.170082234E-3
2.909459304E2,9.849912487E-3,-7.711946499E-3,-4.199574701E-3
2.909647397E2,8.933641016E-3,-2.825168660E-3,-5.344913807E-4
2.909835489E2,-1.145338640E-3,1.244601328E-2,6.872031372E-4
2.910023581E2,8.017370477E-3,1.244601328E-2,-1.756185899E-3
2.910211673E2,1.259872504E-2,-6.795675959E-3,-6.642963737E-3
2.910399765E2,9.239064530E-3,-2.084516361E-2,-9.391776286E-3
2.910587857E2,5.573981442E-3,-1.534753758E-2,-7.253811229E-3
2.910775950E2,6.872031372E-4,8.399150101E-4,-3.283303929E-3
2.910964042E2,3.436015919E-3,1.305686031E-2,-5.344913807E-4
2.911152134E2,1.229330152E-2,1.122431830E-2,3.817795368E-4
2.911340226E2,1.320957206E-2,2.290677221E-4,-2.290677221E-4
2.911528318E2,6.795675959E-3,-5.268557463E-3,-2.977880416E-3
2.911716411E2,1.298050396E-3,-4.046862945E-3,-4.199574701E-3
2.911904503E2,3.436015919E-3,-1.908897655E-3,-1.145338640E-3
2.912092595E2,6.184828468E-3,8.399150101E-4,1.908897655E-3
2.912280687E2,1.046075951E-2,2.061609412E-3,3.130592173E-3
2.912468779E2,1.168245357E-2,-6.795675959E-3,2.214321401E-3
2.912656872E2,9.544488043E-3,-1.718007959E-2,-2.290677221E-4
2.912844964E2,8.628217503E-3,-1.565296017E-2,-2.290677221E-4
2.913033056E2,7.101099472E-3,-4.657710437E-3,1.908897655E-3
2.913221148E2,3.436015919E-3,7.559234742E-3,1.908897655E-3
2.913409240E2,3.130592173E-3,1.061347127E-2,1.908897655E-3
2.913597332E2,4.963133950E-3,2.672456671E-3,2.825168660E-3
2.913785425E2,6.490251981E-3,-2.214321401E-3,2.825168660E-3
2.913973517E2,4.352286924E-3,4.504998680E-3,1.908897655E-3
2.914161609E2,2.519744914E-3,1.397313084E-2,1.298050396E-3
2.914349701E2,2.825168660E-3,1.366770733E-2,3.817795368E-4
2.914537793E2,1.603474026E-3,7.559234742E-3,2.519744914E-3
2.914725886E2,1.298050396E-3,1.305686031E-2,3.741439432E-3
2.914913978E2,-8.399150101E-4,2.496838197E-2,3.436015919E-3
2.915102070E2,-1.450762269E-3,2.802261710E-2,3.741439432E-3
2.915290163E2,7.635590737E-5,1.947075687E-2,2.519744914E-3
2.915478255E2,1.603474026E-3,1.183516532E-2,3.741439432E-3
2.915666347E2,-2.367033157E-3,1.366770733E-2,4.963133950E-3
2.915854439E2,-5.115845706E-3,2.008160390E-2,2.825168660E-3
2.916042531E2,3.817795368E-4,2.099787444E-2,3.436015919E-3
2.916230624E2,7.635590737E-5,1.519482583E-2,5.268557463E-3
2.916418716E2,-2.367033157E-3,1.336228382E-2,4.046862945E-3
2.916606808E2,-9.086352773E-3,1.458397787E-2,1.908897655E-3
2.916794900E2,-6.948387716E-3,1.061347127E-2,1.603474026E-3
2.916982992E2,-4.504998680E-3,1.214058883E-2,3.436015919E-3
2.917171085E2,-1.397313084E-2,2.557922900E-2,5.879404955E-3
2.917359177E2,-5.421269219E-3,3.443651274E-2,9.239064530E-3
2.917547269E2,-2.367033157E-3,2.191414498E-2,9.544488043E-3
2.917735361E2,-3.894151188E-3,-5.268557463E-3,7.406522986E-3
2.917923453E2,-5.421269219E-3,-2.786990628E-2,4.046862945E-3
2.918111545E2,-9.697199799E-3,-3.397838026E-2,2.519744914E-3
2.918299638E2,-6.337540224E-3,-2.695363574E-2,4.963133950E-3
2.918487730E2,2.214321401E-3,-1.748550311E-2,8.322793990E-3
2.918675822E2,-8.399150101E-4,-1.259872504E-2,8.017370477E-3
2.918863914E2,-9.697199799E-3,-1.412584260E-2,5.573981442E-3
2.919052006E2,-1.122431830E-2,-1.962346770E-2,2.214321401E-3
2.919240099E2,-6.032116711E-3,-1.870719716E-2,7.406522986E-3
2.919428191E2,-7.253811229E-3,-9.849912487E-3,1.076618303E-2
2.919616283E2,-7.559234742E-3,4.810422193E-3,1.320957206E-2
2.919804375E2,-3.894151188E-3,4.504998680E-3,8.933641016E-3
2.919992467E2,-1.145338640E-3,-2.023431472E-2,4.352286924E-3
2.920180560E2,-5.344913807E-4,-3.611634299E-2,4.963133950E-3
2.920368652E2,3.817795368E-4,-2.817532979E-2,7.711946499E-3
2.920556744E2,-2.061609412E-3,-3.436015919E-3,1.137703005E-2
2.920744837E2,-4.810422193E-3,1.152974181E-2,1.412584260E-2
2.920932928E2,-3.283303929E-3,6.948387716E-3,1.259872504E-2
2.921121021E2,-2.061609412E-3,-7.406522986E-3,9.544488043E-3
2.921309113E2,-3.894151188E-3,-1.168245357E-2,5.573981442E-3
2.921497205E2,-8.475505747E-3,2.290677221E-4,1.908897655E-3
2.921685298E2,-1.488940232E-2,1.611109637E-2,1.603474026E-3
2.921873390E2,-1.305686031E-2,1.794363745E-2,1.298050396E-3
2.922061482E2,-6.642963737E-3,6.032116711E-3,3.436015919E-3
2.922249574E2,-7.559234742E-3,-1.298050396E-3,3.741439432E-3
2.922437666E2,-9.086352773E-3,4.199574701E-3,1.603474026E-3
2.922625758E2,-1.152974181E-2,9.697199799E-3,3.817795368E-4
2.922813851E2,-1.000262424E-2,6.642963737E-3,-5.344913807E-4
2.923001943E2,-8.170082234E-3,-2.214321401E-3,3.817795368E-4
2.923190035E2,-5.421269219E-3,-7.711946499E-3,1.908897655E-3
2.923378127E2,-4.810422193E-3,-5.573981442E-3,2.214321401E-3
2.923566219E2,-8.170082234E-3,-2.214321401E-3,7.635590737E-5
2.923754312E2,-1.122431830E-2,-1.908897655E-3,-1.756185899E-3
2.923942404E2,-8.170082234E-3,-1.908897655E-3,-8.399150101E-4
2.924130496E2,-6.642963737E-3,-2.519744914E-3,3.817795368E-4
2.924318588E2,-1.183516532E-2,-4.046862945E-3,-5.726693198E-3
2.924506680E2,-1.091889478E-2,-1.107160654E-2,-7.864658721E-3
2.924694773E2,-4.810422193E-3,-1.718007959E-2,-4.199574701E-3
2.924882865E2,-1.091889478E-2,-8.017370477E-3,-2.977880416E-3
2.925070957E2,-1.244601328E-2,5.115845706E-3,-2.977880416E-3
2.925259050E2,-2.672456671E-3,2.061609412E-3,-6.948387716E-3
2.925447142E2,-8.399150101E-4,-1.718007959E-2,-8.170082234E-3
2.925635234E2,-2.977880416E-3,-2.573194169E-2,-6.948387716E-3
2.925823326E2,-1.000262424E-2,-1.259872504E-2,-5.421269219E-3
2.926011418E2,-1.733279042E-2,7.864658721E-3,-4.199574701E-3
2.926199511E2,-1.244601328E-2,1.061347127E-2,-6.948387716E-3
2.926387603E2,-3.588727675E-3,-1.603474026E-3,-7.864658721E-3
2.926575695E2,-4.504998680E-3,-8.933641016E-3,-1.030804776E-2
2.926763787E2,-1.580567285E-2,-2.825168660E-3,-1.336228382E-2
2.926951879E2,-1.947075687E-2,2.290677221E-4,-1.550024934E-2
2.927139972E2,-1.702736691E-2,-4.352286924E-3,-1.458397787E-2
2.927328064E2,-1.183516532E-2,-4.657710437E-3,-1.244601328E-2
2.927516156E2,-6.032116711E-3,2.290677221E-4,-1.122431830E-2
2.927704249E2,-6.032116711E-3,4.504998680E-3,-1.336228382E-2
2.927892341E2,-1.030804776E-2,2.977880416E-3,-1.458397787E-2
2.928080433E2,-1.336228382E-2,2.977880416E-3,-1.427855436E-2
2.928268525E2,-1.427855436E-2,6.642963737E-3,-1.397313084E-2
2.928456617E2,-1.580567285E-2,1.336228382E-2,-1.427855436E-2
2.928644710E2,-1.214058883E-2,1.641651988E-2,-1.733279042E-2
2.928832802E2,-7.864658721E-3,1.244601328E-2,-2.283041552E-2
2.929020894E2,-6.337540224E-3,8.475505747E-3,-2.221956849E-2
2.929208986E2,-9.697199799E-3,1.275143679E-2,-1.977618039E-2
2.929397078E2,-1.794363745E-2,2.588465251E-2,-1.488940232E-2
2.929585170E2,-1.947075687E-2,4.176668078E-2,-1.091889478E-2
2.929773263E2,-1.244601328E-2,5.276193097E-2,-8.780929260E-3
2.929961355E2,-8.170082234E-3,5.276193097E-2,-8.780929260E-3
2.930149448E2,-4.810422193E-3,4.787515476E-2,-8.170082234E-3
2.930337540E2,-6.032116711E-3,4.512634128E-2,-1.030804776E-2
2.930525632E2,-7.864658721E-3,4.146125913E-2,-1.183516532E-2
2.930713724E2,-9.391776286E-3,3.840702027E-2,-1.336228382E-2
2.930901816E2,-4.810422193E-3,3.657447919E-2,-1.244601328E-2
2.931089908E2,-5.344913807E-4,3.840702027E-2,-7.864658721E-3
2.931278001E2,-2.977880416E-3,4.207210615E-2,-6.032116711E-3
2.931466093E2,-2.977880416E-3,4.390464723E-2,-5.726693198E-3
2.931654185E2,-4.504998680E-3,3.626905754E-2,-6.948387716E-3
2.931842277E2,-7.253811229E-3,2.557922900E-2,-1.000262424E-2
2.932030369E2,-1.756185899E-3,1.794363745E-2,-1.061347127E-2
2.932218462E2,5.879404955E-3,2.099787444E-2,-6.032116711E-3
2.932406554E2,1.603474026E-3,2.771719359E-2,-3.894151188E-3
2.932594647E2,-4.810422193E-3,2.405211143E-2,-9.391776286E-3
2.932782739E2,-2.290677221E-4,3.894151188E-3,-1.091889478E-2
2.932970831E2,9.849912487E-3,-1.137703005E-2,-6.337540224E-3
2.933158923E2,3.741439432E-3,-3.817795368E-4,-4.504998680E-3
2.933347015E2,-1.450762269E-3,1.366770733E-2,-4.810422193E-3
2.933535107E2,1.137703005E-2,2.977880416E-3,-7.864658721E-3
2.933723200E2,1.382041909E-2,-2.786990628E-2,-9.697199799E-3
2.933911292E2,8.628217503E-3,-3.978142887E-2,-6.642963737E-3
2.934099384E2,3.817795368E-4,-2.237228118E-2,-3.588727675E-3
2.934287477E2,-4.810422193E-3,-9.239064530E-3,-6.642963737E-3
2.934475569E2,5.879404955E-3,-2.359397523E-2,-6.032116711E-3
2.934663661E2,1.412584260E-2,-4.711159319E-2,-7.559234742E-3
2.934851753E2,8.628217503E-3,-4.253023863E-2,-9.086352773E-3
2.935039845E2,-6.642963737E-3,-2.634278871E-2,-1.336228382E-2
2.935227938E2,-7.559234742E-3,-2.695363574E-2,-1.488940232E-2
2.935416030E2,-2.290677221E-4,-3.917058185E-2,-1.275143679E-2
2.935604122E2,4.963133950E-3,-3.978142887E-2,-9.391776286E-3
2.935792214E2,1.046075951E-2,-2.359397523E-2,-5.726693198E-3
2.935980306E2,8.628217503E-3,-1.290414855E-2,-8.170082234E-3
2.936168399E2,8.628217503E-3,-2.084516361E-2,-8.170082234E-3
2.936356491E2,7.711946499E-3,-3.214583546E-2,-7.864658721E-3
2.936544583E2,8.628217503E-3,-3.061871976E-2,-6.642963737E-3
2.936732676E2,6.184828468E-3,-1.687465608E-2,-5.115845706E-3
2.936920768E2,6.795675959E-3,-8.017370477E-3,-8.170082234E-3
2.937108860E2,1.229330152E-2,-1.320957206E-2,-9.391776286E-3
2.937296952E2,1.198787708E-2,-2.206685767E-2,-1.244601328E-2
2.937485044E2,9.239064530E-3,-2.053973824E-2,-1.061347127E-2
2.937673137E2,5.879404955E-3,-8.933641016E-3,-8.780929260E-3
2.937861229E2,4.963133950E-3,8.399150101E-4,-8.170082234E-3
2.938049322E2,6.795675959E-3,-4.963133950E-3,-9.697199799E-3
2.938237414E2,1.382041909E-2,-1.840177365E-2,-1.030804776E-2
2.938425506E2,1.320957206E-2,-2.115058713E-2,-9.086352773E-3
2.938613598E2,7.406522986E-3,-1.229330152E-2,-1.000262424E-2
2.938801690E2,4.657710437E-3,-5.573981442E-3,-8.170082234E-3
2.938989782E2,7.101099472E-3,-1.076618303E-2,-6.642963737E-3
2.939177875E2,1.107160654E-2,-1.718007959E-2,-2.367033157E-3
2.939365967E2,8.017370477E-3,-1.229330152E-2,-1.756185899E-3
2.939554060E2,9.849912487E-3,-3.130592173E-3,-3.894151188E-3
2.939742152E2,1.198787708E-2,-4.963133950E-3,-5.421269219E-3
2.939930244E2,1.534753758E-2,-1.443126611E-2,-6.337540224E-3
2.940118336E2,1.687465608E-2,-2.267770469E-2,-6.948387716E-3
2.940306428E2,1.656923257E-2,-2.237228118E-2,-7.253811229E-3
2.940494520E2,2.053973824E-2,-1.931804419E-2,-7.559234742E-3
2.940682613E2,2.542651631E-2,-1.382041909E-2,-2.977880416E-3
2.940870705E2,2.695363574E-2,-1.908897655E-3,3.130592173E-3
2.941058797E2,1.656923257E-2,1.336228382E-2,3.130592173E-3
2.941246890E2,1.351499557E-2,2.099787444E-2,9.926267667E-4
2.941434982E2,2.084516361E-2,1.366770733E-2,8.017370477E-3
2.941623074E2,2.023431472E-2,9.086352773E-3,9.544488043E-3
2.941811172E2,1.137703005E-2,1.336228382E-2,5.573981442E-3
2.941999264E2,2.084516361E-2,1.152974181E-2,2.519744914E-3
2.942187356E2,2.786990628E-2,1.450762269E-3,-2.672456671E-3
2.942375448E2,2.176143415E-2,-1.603474026E-3,-8.399150101E-4
2.942563541E2,9.544488043E-3,6.337540224E-3,3.817795368E-4
2.942751633E2,-2.290677221E-4,1.672194339E-2,-2.061609412E-3
2.942939725E2,7.635590737E-5,1.733279042E-2,-7.864658721E-3
2.943127818E2,1.107160654E-2,7.253811229E-3,-1.000262424E-2
2.943315910E2,1.565296017E-2,1.756185899E-3,-8.475505747E-3
2.943504002E2,5.879404955E-3,1.641651988E-2,-7.559234742E-3
2.943692094E2,-6.948387716E-3,3.138227761E-2,-1.152974181E-2
2.943880186E2,-2.672456671E-3,2.221956849E-2,-9.391776286E-3
2.944068279E2,-1.145338640E-3,6.948387716E-3,-6.642963737E-3
2.944256371E2,5.573981442E-3,1.152974181E-2,-4.504998680E-3
2.944444463E2,1.351499557E-2,2.680092305E-2,-6.032116711E-3
2.944632556E2,1.595838554E-2,2.802261710E-2,-5.421269219E-3
2.944820648E2,1.107160654E-2,2.466295846E-2,-4.504998680E-3
2.945008740E2,5.268557463E-3,2.985516004E-2,-1.145338640E-3
2.945196832E2,3.741439432E-3,3.871244565E-2,1.908897655E-3
2.945384924E2,7.711946499E-3,3.749075159E-2,2.519744914E-3
2.945573017E2,8.322793990E-3,2.893888950E-2,-4.199574701E-3
2.945761109E2,6.490251981E-3,2.405211143E-2,-9.697199799E-3
2.945949201E2,4.657710437E-3,2.557922900E-2,-8.475505747E-3
2.946137294E2,2.825168660E-3,3.138227761E-2,-4.810422193E-3
2.946325386E2,-1.450762269E-3,4.329380020E-2,-2.977880416E-3
2.946513478E2,3.436015919E-3,5.092938989E-2,2.519744914E-3
2.946701570E2,3.741439432E-3,4.268295318E-2,6.872031372E-4
2.946889662E2,4.352286924E-3,2.680092305E-2,-3.588727675E-3
2.947077755E2,4.963133950E-3,1.641651988E-2,-6.032116711E-3
2.947265847E2,1.298050396E-3,1.824906096E-2,-7.253811229E-3
2.947453940E2,7.635590737E-5,2.527380548E-2,-4.199574701E-3
2.947642032E2,6.872031372E-4,2.466295846E-2,-5.344913807E-4
2.947830124E2,5.879404955E-3,1.305686031E-2,1.908897655E-3
2.948018216E2,7.101099472E-3,1.450762269E-3,2.519744914E-3
2.948206308E2,3.130592173E-3,-6.872031372E-4,-1.756185899E-3
2.948394400E2,6.795675959E-3,7.559234742E-3,3.817795368E-4
2.948582493E2,1.015533600E-2,1.702736691E-2,3.436015919E-3
2.948770585E2,6.184828468E-3,2.496838197E-2,7.406522986E-3
2.948958678E2,4.352286924E-3,3.168770298E-2,1.198787708E-2
2.949146770E2,8.628217503E-3,3.626905754E-2,1.259872504E-2
2.949334862E2,1.076618303E-2,3.565821052E-2,1.076618303E-2
2.949522954E2,9.544488043E-3,3.046600707E-2,8.322793990E-3
2.949711046E2,3.741439432E-3,2.954973653E-2,5.879404955E-3
2.949899138E2,1.603474026E-3,3.352024406E-2,-2.290677221E-4
2.950087231E2,2.519744914E-3,3.107685409E-2,3.130592173E-3
2.950275323E2,9.926267667E-4,2.710634656E-2,4.046862945E-3
2.950463416E2,9.926267667E-4,2.557922900E-2,7.101099472E-3
2.950651508E2,3.817795368E-4,1.947075687E-2,5.879404955E-3
2.950839600E2,1.015533600E-2,1.122431830E-2,8.933641016E-3
2.951027692E2,7.406522986E-3,1.305686031E-2,5.879404955E-3
2.951215784E2,-2.367033157E-3,1.947075687E-2,5.879404955E-3
2.951403877E2,7.101099472E-3,1.580567285E-2,5.573981442E-3
2.951591969E2,1.107160654E-2,1.152974181E-2,3.741439432E-3
2.951780061E2,8.017370477E-3,1.030804776E-2,2.519744914E-3
2.951968154E2,3.741439432E-3,9.086352773E-3,4.657710437E-3
2.952156246E2,-3.588727675E-3,8.170082234E-3,8.017370477E-3
2.952344338E2,-3.588727675E-3,1.519482583E-2,1.046075951E-2
2.952532430E2,3.741439432E-3,1.519482583E-2,1.076618303E-2
2.952720523E2,1.229330152E-2,1.756185899E-3,1.076618303E-2
2.952908615E2,1.626380906E-2,-1.168245357E-2,1.259872504E-2
2.953096707E2,1.351499557E-2,-2.267770469E-2,1.229330152E-2
2.953284799E2,2.825168660E-3,-2.328855172E-2,1.076618303E-2
2.953472892E2,3.741439432E-3,-1.534753758E-2,1.046075951E-2
2.953660984E2,1.015533600E-2,-1.298050396E-3,1.137703005E-2
2.953849076E2,1.229330152E-2,9.697199799E-3,9.849912487E-3
2.954037169E2,2.053973824E-2,4.810422193E-3,1.107160654E-2
2.954225261E2,1.779092662E-2,-8.322793990E-3,1.137703005E-2
2.954413353E2,1.198787708E-2,-1.534753758E-2,1.198787708E-2
2.954601445E2,1.382041909E-2,-1.168245357E-2,1.107160654E-2
2.954789537E2,1.809635013E-2,-2.825168660E-3,1.229330152E-2
2.954977630E2,2.359397523E-2,4.504998680E-3,1.656923257E-2
2.955165722E2,2.359397523E-2,1.030804776E-2,1.962346770E-2
2.955353815E2,1.809635013E-2,1.061347127E-2,1.473669056E-2
2.955541907E2,6.184828468E-3,5.421269219E-3,5.879404955E-3
2.955729999E2,6.872031372E-4,1.183516532E-2,-5.726693198E-3
2.955918091E2,3.130592173E-3,2.099787444E-2,-4.504998680E-3
2.956106183E2,5.573981442E-3,3.229855001E-2,6.184828468E-3
2.956294275E2,-4.199574701E-3,4.207210615E-2,9.849912487E-3
2.956482368E2,-5.421269219E-3,4.482091591E-2,8.628217503E-3
2.956670460E2,9.239064530E-3,3.657447919E-2,4.352286924E-3
2.956858553E2,1.870719716E-2,2.496838197E-2,4.657710437E-3
2.957046645E2,1.748550311E-2,4.634803534E-2,1.443126611E-2
2.957234737E2,1.015533600E-2,8.605311066E-2,2.053973824E-2
2.957422829E2,3.130592173E-3,1.071273386E-1,2.328855172E-2
2.957610922E2,6.872031372E-4,1.004080176E-1,2.267770469E-2
2.957799014E2,3.741439432E-3,5.764871091E-2,1.870719716E-2
2.957987106E2,1.603474026E-3,6.948387716E-3,1.290414855E-2
2.958175198E2,-1.450762269E-3,-3.817795368E-4,1.198787708E-2
2.958363291E2,-6.948387716E-3,4.199574701E-3,9.849912487E-3
2.958551383E2,-1.030804776E-2,-1.412584260E-2,9.544488043E-3
2.958739475E2,-1.450762269E-3,-4.711159319E-2,5.573981442E-3
2.958927568E2,8.933641016E-3,-6.238277629E-2,1.107160654E-2
2.959115660E2,7.711946499E-3,-5.657972768E-2,1.290414855E-2
2.959303752E2,-2.977880416E-3,-3.275668249E-2,9.849912487E-3
2.959491844E2,-1.000262424E-2,-1.382041909E-2,6.184828468E-3
2.959679936E2,4.046862945E-3,-1.137703005E-2,1.259872504E-2
2.959868029E2,1.687465608E-2,-8.322793990E-3,1.687465608E-2
2.960056121E2,8.017370477E-3,1.756185899E-3,1.718007959E-2
2.960244213E2,9.239064530E-3,-8.322793990E-3,1.595838554E-2
2.960432306E2,6.795675959E-3,-3.764346242E-2,1.687465608E-2
2.960620398E2,-1.244601328E-2,-6.329904497E-2,1.473669056E-2
2.960808490E2,-2.527380548E-2,-7.062921673E-2,1.595838554E-2
2.960996582E2,-3.321481869E-2,-5.963396281E-2,1.504211407E-2
2.961184675E2,-3.016058356E-2,-4.772244394E-2,1.748550311E-2
2.961372767E2,-2.283041552E-2,-5.780142173E-2,1.748550311E-2
2.961560859E2,-2.160872146E-2,-8.590039611E-2,1.473669056E-2
2.961748951E2,-2.221956849E-2,-1.094180122E-1,8.933641016E-3
2.961937044E2,-1.733279042E-2,-1.185807213E-1,4.657710437E-3
2.962125136E2,-7.253811229E-3,-1.228566542E-1,2.825168660E-3
2.962313229E2,-6.948387716E-3,-1.176644564E-1,6.872031372E-4
2.962501321E2,-1.672194339E-2,-1.069746241E-1,-1.145338640E-3
2.962689413E2,-1.824906096E-2,-9.933903813E-2,5.573981442E-3
2.962877505E2,-2.130329795E-2,-1.045312360E-1,1.259872504E-2
2.963065597E2,-1.275143679E-2,-1.057529300E-1,2.481566928E-2
2.963253690E2,-3.894151188E-3,-8.712209016E-2,2.664821222E-2
2.963441782E2,-4.810422193E-3,-6.726955622E-2,1.412584260E-2
2.963629874E2,-6.337540224E-3,-6.696412712E-2,3.130592173E-3
2.963817967E2,-5.421269219E-3,-9.048175067E-2,-2.367033157E-3
2.964006059E2,-2.008160390E-2,-1.106397063E-1,-2.367033157E-3
2.964194151E2,-3.504735976E-2,-1.121668294E-1,3.817795368E-4
2.964382244E2,-3.352024406E-2,-9.750649333E-2,3.817795368E-4
2.964570336E2,-2.741177008E-2,-8.528954536E-2,-4.199574701E-3
2.964758428E2,-2.680092305E-2,-9.353598952E-2,-3.283303929E-3
2.964946520E2,-3.626905754E-2,-1.017824262E-1,-6.032116711E-3
2.965134612E2,-4.054498672E-2,-9.659022093E-2,-6.337540224E-3
2.965322705E2,-4.543176666E-2,-9.017632902E-2,-9.697199799E-3
2.965510797E2,-4.237752780E-2,-7.185091078E-2,-7.559234742E-3
2.965698890E2,-3.413109109E-2,-4.650074616E-2,-2.977880416E-3
2.965886982E2,-2.557922900E-2,-3.245126083E-2,6.795675959E-3
2.966075074E2,-3.199312463E-2,-3.000787087E-2,1.565296017E-2
2.966263166E2,-3.596363217E-2,-3.092414327E-2,1.840177365E-2
2.966451258E2,-2.374668792E-2,-2.970244735E-2,2.023431472E-2
2.966639351E2,-1.091889478E-2,-1.779092662E-2,2.389939874E-2
2.966827443E2,-1.152974181E-2,8.780929260E-3,1.870719716E-2
2.967015535E2,-1.763821393E-2,4.085041210E-2,9.544488043E-3
2.967203628E2,-2.619007602E-2,5.184566230E-2,3.130592173E-3
2.967391720E2,-2.985516004E-2,5.092938989E-2,5.573981442E-3
2.967579812E2,-3.779617324E-2,4.940227047E-2,-5.344913807E-4
2.967767905E2,-4.634803534E-2,4.482091591E-2,-1.122431830E-2
2.967955997E2,-4.573718831E-2,2.954973653E-2,-1.580567285E-2
2.968144089E2,-3.749075159E-2,1.336228382E-2,-1.885990985E-2
2.968332181E2,-4.268295318E-2,1.947075687E-2,-1.733279042E-2
2.968520273E2,-4.390464723E-2,3.413109109E-2,-9.086352773E-3
2.968708366E2,-3.168770298E-2,4.970769584E-2,-2.367033157E-3
2.968896458E2,-1.794363745E-2,6.803311408E-2,1.298050396E-3
2.969084550E2,-8.475505747E-3,7.963921130E-2,-5.344913807E-4
2.969272643E2,-3.413109109E-2,7.902836055E-2,-1.458397787E-2
2.969460735E2,-5.428905040E-2,6.558972597E-2,-3.840702027E-2
2.969648827E2,-7.872293890E-2,4.665346071E-2,-6.375718117E-2
2.969836920E2,-1.056002229E-1,4.818057641E-2,-7.261446863E-2
2.970025012E2,-9.429954737E-2,4.573718831E-2,-7.230904698E-2
2.970213104E2,-7.291989028E-2,7.414158434E-2,-4.390464723E-2
2.970401196E2,-9.429954737E-2,1.825669706E-1,-2.977880416E-3
2.970589288E2,-1.071273386E-1,2.903815210E-1,-2.290677221E-4
2.970777381E2,-8.635853231E-2,2.964899838E-1,-9.391776286E-3
2.970965473E2,-6.131379306E-2,2.186069638E-1,-2.863346599E-2
2.971153566E2,-6.375718117E-2,1.489703804E-1,-5.215108395E-2
2.971341658E2,-6.894938648E-2,1.288124174E-1,-5.367820337E-2
2.971529750E2,-5.673243850E-2,1.217876747E-1,-3.565821052E-2
2.971717842E2,-4.970769584E-2,9.246700257E-2,-2.038702741E-2
2.971905935E2,-3.260397166E-2,4.482091591E-2,-1.885990985E-2
2.972094027E2,-1.366770733E-2,-5.268557463E-3,-2.802261710E-2
2.972282119E2,-6.337540224E-3,-2.298312820E-2,-3.657447919E-2
2.972470211E2,3.741439432E-3,-7.101099472E-3,-4.268295318E-2
2.972658304E2,9.849912487E-3,4.176668078E-2,-2.405211143E-2
2.972846396E2,1.718007959E-2,9.429954737E-2,4.963133950E-3
2.973034488E2,4.963133950E-3,1.297286898E-1,2.573194169E-2
2.973222581E2,1.107160654E-2,1.248419061E-1,2.939702384E-2
2.973410673E2,3.092414327E-2,9.246700257E-2,3.000787087E-2
2.973598765E2,3.886515647E-2,6.925480813E-2,3.367295489E-2
2.973786858E2,2.603736520E-2,5.734328553E-2,4.497363046E-2
2.973974950E2,1.718007959E-2,5.245650932E-2,4.863871261E-2
2.974163042E2,3.642176837E-2,4.604261369E-2,5.322006717E-2
2.974351134E2,6.299362332E-2,1.641651988E-2,5.657972768E-2
2.974539226E2,7.948649675E-2,-9.239064530E-3,5.719057471E-2
2.974727319E2,7.490514219E-2,-1.809635013E-2,4.863871261E-2
2.974915411E2,5.627430230E-2,-2.481566928E-2,4.069769755E-2
2.975103504E2,4.375193641E-2,-2.664821222E-2,3.428380191E-2
2.975291596E2,5.138752609E-2,-1.687465608E-2,2.542651631E-2
2.975479688E2,6.940752268E-2,-7.711946499E-3,1.259872504E-2
2.975667781E2,6.788039953E-2,9.697199799E-3,2.519744914E-3
2.975855873E2,4.466820508E-2,5.948125198E-2,2.519744914E-3
2.976043965E2,1.473669056E-2,1.141520813E-1,8.017370477E-3
2.976232057E2,-2.191414498E-2,1.535517275E-1,1.443126611E-2
2.976420149E2,-3.840702027E-2,1.492757946E-1,1.779092662E-2
2.976608242E2,-1.855448633E-2,1.223985180E-1,2.115058713E-2
2.976796334E2,1.290414855E-2,1.208714023E-1,1.870719716E-2
2.976984426E2,2.145601064E-2,1.572168171E-1,1.870719716E-2
2.977172519E2,1.076618303E-2,1.990598440E-1,2.573194169E-2
2.977360611E2,1.137703005E-2,2.152473032E-1,4.466820508E-2
2.977548703E2,9.926267667E-4,1.929513812E-1,6.116108224E-2
2.977736796E2,-2.061609412E-3,1.572168171E-1,6.635328382E-2
2.977924888E2,1.840177365E-2,1.107924208E-1,6.818582863E-2
2.978112980E2,1.290414855E-2,7.383616269E-2,6.665870547E-2
2.978301072E2,-4.504998680E-3,2.191414498E-2,5.230379477E-2
2.978489165E2,-6.337540224E-3,-4.894413799E-2,3.886515647E-2
2.978677257E2,-1.916533336E-2,-1.356844455E-1,2.389939874E-2
2.978865349E2,-3.779617324E-2,-2.404447496E-1,2.053973824E-2
2.979053442E2,-1.824906096E-2,-3.448996246E-1,4.191939160E-2
