"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.297052191E2,-1.627119333E-1,-9.729216576E0,-5.874379873E-1
4.297240286E2,-2.739782035E-1,-9.750752449E0,-7.226324677E-1
4.297428382E2,-3.326023519E-1,-9.676574707E0,-6.125625968E-1
4.297616478E2,-2.368894368E-1,-9.700503349E0,-8.470591903E-1
4.297804574E2,-2.213360965E-1,-9.669396400E0,-8.602197170E-1
4.297992670E2,-3.649054468E-1,-9.784252167E0,-5.910272002E-1
4.298180766E2,-5.431707501E-1,-9.804591179E0,-4.857429862E-1
4.298368861E2,-6.209374666E-1,-9.686145782E0,-6.400800347E-1
4.298556957E2,-6.029912829E-1,-9.680164337E0,-7.860422134E-1
4.298745053E2,-3.876372576E-1,-9.751948357E0,-7.609176040E-1
4.298933149E2,-1.615155339E-1,-9.713663101E0,-7.310073376E-1
4.299121245E2,-1.016949639E-1,-9.682557106E0,-5.874379873E-1
4.299309341E2,-1.722832322E-1,-9.696913719E0,-4.761717021E-1
4.299497436E2,-2.787638307E-1,-9.723235130E0,-5.503492355E-1
4.299685532E2,-2.991028428E-1,-9.695717812E0,-6.915257573E-1
4.299873628E2,-3.708875179E-1,-9.719645500E0,-7.800601721E-1
4.300061724E2,-3.948157430E-1,-9.745966911E0,-7.872386575E-1
4.300249820E2,-4.701896608E-1,-9.730413437E0,-6.987041831E-1
4.300437916E2,-4.941178858E-1,-9.747162819E0,-7.022934556E-1
4.300626011E2,-4.869394004E-1,-9.676574707E0,-6.496513486E-1
4.300814107E2,-5.000999570E-1,-9.675378799E0,-6.221339107E-1
4.301002203E2,-3.505485058E-1,-9.725627899E0,-4.295116663E-1
4.301190299E2,-2.488535494E-1,-9.829715729E0,-5.383850932E-1
4.301378394E2,-3.014956415E-1,-9.671789169E0,-7.477570772E-1
4.301566490E2,-3.613162339E-1,-9.639486313E0,-5.659025311E-1
4.301754586E2,-4.654040039E-1,-9.724431038E0,-4.151547253E-1
4.301942682E2,-5.659025311E-1,-9.724431038E0,-4.522434771E-1
4.302130778E2,-5.862415433E-1,-9.631111145E0,-5.084748268E-1
4.302318873E2,-6.089733839E-1,-9.662218094E0,-5.359922647E-1
4.302506969E2,-5.156532526E-1,-9.722038269E0,-5.012963414E-1
4.302695065E2,-3.948157430E-1,-9.676574707E0,-4.677968323E-1
4.302883161E2,-3.469592929E-1,-9.664610863E0,-4.941178858E-1
4.303071257E2,-2.620140910E-1,-9.667003632E0,-5.252245665E-1
4.303259353E2,-1.890329868E-1,-9.684949875E0,-5.958128572E-1
4.303447448E2,-1.016949639E-1,-9.701699257E0,-6.939185858E-1
4.303635544E2,-2.165504545E-1,-9.768698692E0,-7.417750359E-1
4.303823640E2,-3.804588020E-1,-9.765109062E0,-7.537391186E-1
4.304011736E2,-5.156532526E-1,-9.702896118E0,-6.616154313E-1
4.304199832E2,-5.826523304E-1,-9.724431038E0,-6.879364848E-1
4.304387928E2,-5.491527915E-1,-9.745966911E0,-7.752745152E-1
4.304576023E2,-4.055834413E-1,-9.765109062E0,-8.841479421E-1
4.304764119E2,-3.074777126E-1,-9.799804688E0,-8.542376757E-1
4.304952215E2,-2.955136001E-1,-9.821340561E0,-7.238288522E-1
4.305140311E2,-4.677968323E-1,-9.736394882E0,-5.934200287E-1
4.305328407E2,-6.520441771E-1,-9.692128181E0,-5.407779217E-1
4.305516503E2,-6.759724021E-1,-9.750752449E0,-5.371887088E-1
4.305704598E2,-5.754738450E-1,-9.779465675E0,-5.718846321E-1
4.305892694E2,-4.606183469E-1,-9.743574142E0,-5.647061467E-1
4.306080790E2,-3.314059377E-1,-9.681360245E0,-4.953143001E-1
4.306268886E2,-1.950150430E-1,-9.643074989E0,-4.247260094E-1
4.306456982E2,-6.580262631E-2,-9.669396400E0,-4.438686073E-1
4.306645078E2,2.632104978E-2,-9.714859962E0,-4.677968323E-1
4.306833173E2,-1.555334684E-2,-9.763913155E0,-4.570291340E-1
4.307021269E2,-1.950150430E-1,-9.741181374E0,-4.366901219E-1
4.307209365E2,-4.331009090E-1,-9.710074425E0,-4.594219327E-1
4.307397460E2,-7.226324677E-1,-9.774680138E0,-5.240281820E-1
4.307585556E2,-9.068797827E-1,-9.783055305E0,-5.970092416E-1
4.307773652E2,-9.702895880E-1,-9.761520386E0,-5.635097623E-1
4.307961748E2,-9.152546525E-1,-9.689735413E0,-4.570291340E-1
4.308149844E2,-7.836494446E-1,-9.640682220E0,-3.960121572E-1
4.308337940E2,-6.185446382E-1,-9.637093544E0,-3.720839322E-1
4.308526035E2,-4.677968323E-1,-9.713663101E0,-4.235295951E-1
4.308714131E2,-3.888336718E-1,-9.737591743E0,-4.965106845E-1
4.308902227E2,-2.823530734E-1,-9.706484795E0,-5.946164131E-1
4.309090323E2,-2.333002090E-1,-9.711270332E0,-7.046862841E-1
4.309278419E2,-2.189432681E-1,-9.708877563E0,-7.286145091E-1
4.309466515E2,-2.392822653E-1,-9.707681656E0,-7.082754970E-1
4.309654610E2,-2.763710022E-1,-9.712467194E0,-6.436693072E-1
4.309842706E2,-2.799602449E-1,-9.723235130E0,-6.065805554E-1
4.310030802E2,-2.703889608E-1,-9.730413437E0,-6.041877270E-1
4.310218898E2,-2.739782035E-1,-9.738788605E0,-5.670989752E-1
4.310406993E2,-2.967100143E-1,-9.720842361E0,-5.084748268E-1
4.310595090E2,-3.349951804E-1,-9.717252731E0,-4.761717021E-1
4.310783185E2,-3.684946895E-1,-9.704092026E0,-4.929214716E-1
4.310971281E2,-3.541377485E-1,-9.726823807E0,-5.228317380E-1
4.311159377E2,-3.936193287E-1,-9.731609344E0,-5.252245665E-1
4.311347472E2,-3.684946895E-1,-9.712467194E0,-4.761717021E-1
4.311535568E2,-3.828516304E-1,-9.707681656E0,-4.378865361E-1
4.311723664E2,-3.768695593E-1,-9.719645500E0,-4.079762697E-1
4.311911760E2,-4.462614357E-1,-9.772287369E0,-4.079762697E-1
4.312099856E2,-5.120640397E-1,-9.760323524E0,-4.067798555E-1
4.312287952E2,-5.850451589E-1,-9.695717812E0,-3.553341627E-1
4.312476047E2,-6.125625968E-1,-9.724431038E0,-3.553341627E-1
4.312664143E2,-5.551348329E-1,-9.730413437E0,-3.876372576E-1
4.312852239E2,-4.857429862E-1,-9.711270332E0,-4.031906128E-1
4.313040335E2,-3.948157430E-1,-9.690931320E0,-4.007977843E-1
4.313228430E2,-2.967100143E-1,-9.732806206E0,-3.792623878E-1
4.313416526E2,-1.974078715E-1,-9.731609344E0,-3.637090325E-1
4.313604622E2,-1.986042857E-1,-9.699306488E0,-3.876372576E-1
4.313792718E2,-2.033899277E-1,-9.712467194E0,-3.661018610E-1
4.313980814E2,-2.703889608E-1,-9.725627899E0,-3.780659735E-1
4.314168909E2,-3.756731451E-1,-9.743574142E0,-4.235295951E-1
4.314357005E2,-4.713860750E-1,-9.705288887E0,-4.187439680E-1
4.314545101E2,-5.371887088E-1,-9.743574142E0,-4.019941986E-1
4.314733197E2,-6.017948985E-1,-9.768698692E0,-3.804588020E-1
4.314921293E2,-6.053841114E-1,-9.759127617E0,-4.127618968E-1
4.315109389E2,-5.910272002E-1,-9.734002113E0,-4.007977843E-1
4.315297484E2,-5.718846321E-1,-9.738788605E0,-3.290131092E-1
4.315485580E2,-5.670989752E-1,-9.754341125E0,-2.871387303E-1
4.315673676E2,-5.790630579E-1,-9.728020668E0,-2.608176768E-1
4.315861772E2,-5.814558864E-1,-9.725627899E0,-2.835494876E-1
4.316049867E2,-5.946164131E-1,-9.745966911E0,-3.110669553E-1
4.316237963E2,-5.395814776E-1,-9.732806206E0,-3.816552162E-1
4.316426059E2,-5.144568682E-1,-9.759127617E0,-3.840480447E-1
4.316614155E2,-5.072783828E-1,-9.747162819E0,-3.684946895E-1
4.316802251E2,-5.443671346E-1,-9.728020668E0,-2.955136001E-1
4.316990346E2,-5.838487148E-1,-9.717252731E0,-2.225325108E-1
4.317178442E2,-6.305087805E-1,-9.737591743E0,-2.141576260E-1
4.317366538E2,-6.580262184E-1,-9.718449593E0,-2.787638307E-1
4.317554634E2,-6.460621357E-1,-9.714859962E0,-3.314059377E-1
4.317742730E2,-6.053841114E-1,-9.701699257E0,-3.481557071E-1
4.317930826E2,-4.941178858E-1,-9.693324089E0,-3.445664644E-1
4.318118921E2,-4.366901219E-1,-9.731609344E0,-3.349951804E-1
4.318307017E2,-4.486542344E-1,-9.747162819E0,-3.541377485E-1
4.318495112E2,-4.283152521E-1,-9.711270332E0,-3.708875179E-1
4.318683208E2,-3.960121572E-1,-9.722038269E0,-3.696911037E-1
4.318871304E2,-3.888336718E-1,-9.747162819E0,-3.565305769E-1
4.319059400E2,-4.019941986E-1,-9.708877563E0,-3.840480447E-1
4.319247496E2,-4.486542344E-1,-9.744770050E0,-4.115654826E-1
4.319435592E2,-4.259224236E-1,-9.769894600E0,-4.594219327E-1
4.319623687E2,-3.780659735E-1,-9.749555588E0,-4.618147612E-1
4.319811783E2,-3.960121572E-1,-9.747162819E0,-3.972085714E-1
4.319999879E2,-4.749752879E-1,-9.747162819E0,-3.314059377E-1
4.320187974E2,-4.857429862E-1,-9.753145218E0,-3.780659735E-1
4.320376070E2,-4.031906128E-1,-9.723235130E0,-4.893322289E-1
4.320564166E2,-2.775674164E-1,-9.696913719E0,-5.036891699E-1
4.320752262E2,-2.033899277E-1,-9.698110580E0,-3.505485058E-1
4.320940358E2,-2.536391914E-1,-9.710074425E0,-2.237289101E-1
4.321128454E2,-3.170489967E-1,-9.710074425E0,-2.536391914E-1
4.321316549E2,-3.720839322E-1,-9.720842361E0,-4.031906128E-1
4.321504645E2,-4.558327198E-1,-9.735198975E0,-4.881358147E-1
4.321692741E2,-4.785645306E-1,-9.737591743E0,-4.821537733E-1
4.321880837E2,-5.096712112E-1,-9.719645500E0,-4.103690982E-1
4.322068933E2,-6.113662124E-1,-9.732806206E0,-3.732803464E-1
4.322257028E2,-7.082754970E-1,-9.748359680E0,-3.218346536E-1
4.322445124E2,-7.226324677E-1,-9.739984512E0,-3.361915946E-1
4.322633220E2,-5.491527915E-1,-9.741181374E0,-4.474578202E-1
4.322821316E2,-3.864408433E-1,-9.729216576E0,-5.000999570E-1
4.323009411E2,-3.326023519E-1,-9.726823807E0,-4.845465720E-1
4.323197507E2,-2.763710022E-1,-9.738788605E0,-4.354937077E-1
4.323385603E2,-3.290131092E-1,-9.743574142E0,-3.948157430E-1
4.323573699E2,-3.840480447E-1,-9.735198975E0,-4.031906128E-1
4.323761795E2,-3.661018610E-1,-9.724431038E0,-4.570291340E-1
4.323949890E2,-3.565305769E-1,-9.720842361E0,-5.515456200E-1
4.324137986E2,-2.895315289E-1,-9.737591743E0,-6.125625968E-1
4.324326082E2,-2.105683982E-1,-9.716055870E0,-5.934200287E-1
4.324514178E2,-1.998006850E-1,-9.705288887E0,-5.012963414E-1
4.324702273E2,-2.237289101E-1,-9.712467194E0,-4.354937077E-1
4.324890369E2,-2.644068897E-1,-9.719645500E0,-3.912265003E-1
4.325078465E2,-3.900300860E-1,-9.714859962E0,-4.295116663E-1
4.325266561E2,-4.606183469E-1,-9.692128181E0,-4.570291340E-1
4.325454657E2,-4.618147612E-1,-9.734002113E0,-4.654040039E-1
4.325642752E2,-4.414757788E-1,-9.726823807E0,-4.342973232E-1
4.325830848E2,-4.630111754E-1,-9.690931320E0,-4.115654826E-1
4.326018944E2,-5.048855543E-1,-9.675378799E0,-4.366901219E-1
4.326207040E2,-5.563312769E-1,-9.699306488E0,-5.012963414E-1
4.326395135E2,-4.797609448E-1,-9.729216576E0,-5.874379873E-1
4.326583231E2,-3.804588020E-1,-9.762716293E0,-6.089733839E-1
4.326771327E2,-3.349951804E-1,-9.724431038E0,-5.443671346E-1
4.326959423E2,-3.469592929E-1,-9.542576790E0,-5.359922647E-1
4.327147518E2,-2.572284341E-1,-9.582057953E0,-6.125625968E-1
4.327335614E2,-2.847459018E-1,-9.747162819E0,-6.783652306E-1
4.327523710E2,-3.050848842E-1,-9.745966911E0,-6.317051649E-1
4.327711806E2,-2.524427772E-1,-9.712467194E0,-5.826523304E-1
4.327899902E2,-2.883351147E-1,-9.688538551E0,-6.077769399E-1
4.328087997E2,-3.672982752E-1,-9.662218094E0,-6.388836503E-1
4.328276093E2,-4.869394004E-1,-9.688538551E0,-6.005984545E-1
4.328464189E2,-5.730810165E-1,-9.742377281E0,-5.814558864E-1
4.328652284E2,-5.431707501E-1,-9.761520386E0,-6.460621357E-1
4.328840380E2,-3.996013701E-1,-9.812965393E0,-6.843472719E-1
4.329028476E2,-2.249253243E-1,-9.739984512E0,-6.029912829E-1
4.329216572E2,-1.902294010E-1,-9.663414001E0,-4.402793646E-1
4.329404668E2,-2.404786795E-1,-9.690931320E0,-2.835494876E-1
4.329592764E2,-3.912265003E-1,-9.773484230E0,-3.038884699E-1
4.329780859E2,-5.575276613E-1,-9.804591179E0,-4.809573591E-1
4.329968955E2,-5.754738450E-1,-9.760323524E0,-6.388836503E-1
4.330157050E2,-5.407779217E-1,-9.769894600E0,-6.652047038E-1
4.330345146E2,-4.558327198E-1,-9.771091461E0,-5.694918036E-1
4.330533242E2,-4.402793646E-1,-9.720842361E0,-4.522434771E-1
4.330721338E2,-5.072783828E-1,-9.671789169E0,-3.649054468E-1
4.330909434E2,-5.778666735E-1,-9.676574707E0,-2.787638307E-1
4.331097530E2,-6.017948985E-1,-9.695717812E0,-2.057827413E-1
4.331285626E2,-5.754738450E-1,-9.693324089E0,-1.854437590E-1
4.331473721E2,-5.024927258E-1,-9.699306488E0,-2.380858511E-1
4.331661817E2,-4.881358147E-1,-9.707681656E0,-3.062812984E-1
4.331849912E2,-5.934200287E-1,-9.719645500E0,-3.206382394E-1
4.332038008E2,-6.939185858E-1,-9.723235130E0,-3.349951804E-1
4.332226104E2,-7.453642488E-1,-9.719645500E0,-3.361915946E-1
4.332414200E2,-7.178468108E-1,-9.757930756E0,-3.206382394E-1
4.332602296E2,-6.520441771E-1,-9.786644936E0,-2.895315289E-1
4.332790391E2,-5.539384484E-1,-9.731609344E0,-2.428714931E-1
4.332978487E2,-5.132604837E-1,-9.737591743E0,-2.237289101E-1
4.333166583E2,-5.084748268E-1,-9.748359680E0,-2.859423161E-1
4.333354679E2,-4.749752879E-1,-9.771091461E0,-3.804588020E-1
4.333542774E2,-4.259224236E-1,-9.744770050E0,-4.486542344E-1
4.333730870E2,-4.474578202E-1,-9.701699257E0,-4.043870270E-1
4.333918966E2,-5.443671346E-1,-9.713663101E0,-3.218346536E-1
4.334107061E2,-5.563312769E-1,-9.718449593E0,-2.967100143E-1
4.334295157E2,-5.335994363E-1,-9.695717812E0,-3.493520916E-1
4.334483253E2,-5.108676553E-1,-9.731609344E0,-3.601198196E-1
4.334671349E2,-5.072783828E-1,-9.725627899E0,-3.876372576E-1
4.334859445E2,-5.120640397E-1,-9.720842361E0,-3.912265003E-1
4.335047541E2,-5.204389095E-1,-9.724431038E0,-3.864408433E-1
4.335235636E2,-5.300102234E-1,-9.736394882E0,-3.661018610E-1
4.335423732E2,-5.479564071E-1,-9.761520386E0,-3.780659735E-1
4.335611828E2,-5.742774606E-1,-9.729216576E0,-4.043870270E-1
4.335799923E2,-5.682953596E-1,-9.719645500E0,-4.462614357E-1
4.335988019E2,-5.431707501E-1,-9.713663101E0,-4.271188378E-1
4.336176115E2,-5.371887088E-1,-9.739984512E0,-4.079762697E-1
4.336364211E2,-4.953143001E-1,-9.711270332E0,-4.522434771E-1
4.336552306E2,-4.797609448E-1,-9.718449593E0,-4.929214716E-1
4.336740402E2,-4.498506486E-1,-9.714859962E0,-4.845465720E-1
4.336928498E2,-4.713860750E-1,-9.707681656E0,-4.522434771E-1
4.337116594E2,-4.881358147E-1,-9.716055870E0,-4.522434771E-1
4.337304690E2,-5.359922647E-1,-9.710074425E0,-4.570291340E-1
4.337492785E2,-5.216353536E-1,-9.694520950E0,-5.000999570E-1
4.337680881E2,-4.845465720E-1,-9.735198975E0,-5.347958803E-1
4.337868977E2,-4.677968323E-1,-9.747162819E0,-4.977070987E-1
4.338057072E2,-4.570291340E-1,-9.686145782E0,-4.462614357E-1
4.338245168E2,-3.972085714E-1,-9.652647018E0,-4.689932466E-1
4.338433264E2,-4.247260094E-1,-9.732806206E0,-5.072783828E-1
4.338621360E2,-4.965106845E-1,-9.728020668E0,-4.869394004E-1
4.338809455E2,-5.575276613E-1,-9.738788605E0,-4.809573591E-1
4.338997551E2,-4.929214716E-1,-9.771091461E0,-4.689932466E-1
4.339185647E2,-4.031906128E-1,-9.744770050E0,-4.283152521E-1
4.339373743E2,-6.029912829E-1,-9.821340561E0,1.986042857E-1
4.339561839E2,-1.074377418E0,-9.748359680E0,-6.628118753E-1
4.339749934E2,-8.985049129E-1,-9.711270332E0,-1.361516118E0
4.339938030E2,-5.443671346E-1,-9.521040916E0,-1.387837172E0
4.340126126E2,-5.982056856E-1,-9.516255379E0,-3.110669553E-1
4.340314221E2,-1.351944804E-1,-9.726823807E0,2.273181528E-1
4.340502317E2,-1.399801224E-1,-9.853643417E0,-9.451649338E-2
4.340690413E2,-7.429714203E-1,-9.827322960E0,-1.854437590E-1
4.340878508E2,-5.240281820E-1,-9.766305923E0,-2.344966233E-1
4.341066604E2,-2.847459018E-1,-9.680164337E0,-4.534398913E-1
4.341254700E2,-2.656033039E-1,-9.650253296E0,-6.017948985E-1
4.341442796E2,-4.307080805E-2,-9.710074425E0,-7.645068169E-1
4.341630892E2,-7.776673883E-2,-9.745966911E0,-7.896314859E-1
4.341818987E2,-3.314059377E-1,-9.726823807E0,-5.898307562E-1
4.342007083E2,-5.455635786E-1,-9.714859962E0,-2.931207716E-1
4.342195179E2,-6.843472719E-1,-9.771091461E0,-4.187439680E-1
4.342383274E2,-6.711867452E-1,-9.728020668E0,-5.706881881E-1
4.342571370E2,-5.754738450E-1,-9.645467758E0,-3.613162339E-1
4.342759466E2,-4.271188378E-1,-9.676574707E0,-3.876372576E-1
4.342947561E2,-4.295116663E-1,-9.741181374E0,-6.460621357E-1
4.343135657E2,-4.630111754E-1,-9.732806206E0,-6.520441771E-1
4.343323753E2,-2.907279432E-1,-9.848857880E0,-5.611169338E-1
4.343511849E2,-4.666004330E-2,-9.919445992E0,-7.393822074E-1
4.343699945E2,1.447657645E-1,-9.695717812E0,-8.243274093E-1
4.343888041E2,9.571290761E-2,-9.471988678E0,-3.912265003E-1
4.344076136E2,-8.733802289E-2,-9.597611427E0,3.230310604E-2
4.344264232E2,-2.117647976E-1,-9.790233612E0,-1.052841991E-1
4.344452328E2,-2.727817893E-1,-9.832108498E0,-6.005984545E-1
4.344640423E2,-4.797609448E-1,-9.714859962E0,-1.013360381E0
4.344828519E2,-8.566305041E-1,-9.627521515E0,-8.338986635E-1
4.345016615E2,-9.643075466E-1,-9.707681656E0,-5.300102234E-1
4.345204710E2,-7.034898400E-1,-9.725627899E0,-3.026920557E-1
4.345392806E2,-3.266202807E-1,-9.665806770E0,-9.930214286E-2
4.345580902E2,1.914258115E-2,-9.683753014E0,-1.088734269E-1
4.345768998E2,1.950150430E-1,-9.754341125E0,-2.572284341E-1
4.345957094E2,2.201396823E-1,-9.743574142E0,-3.397808075E-1
4.346145189E2,7.178468257E-2,-9.694520950E0,-3.206382394E-1
4.346333285E2,-1.950150430E-1,-9.741181374E0,-3.888336718E-1
4.346521381E2,-5.216353536E-1,-9.710074425E0,-5.670989752E-1
4.346709477E2,-7.465606928E-1,-9.669396400E0,-7.405785918E-1
4.346897572E2,-7.106683254E-1,-9.725627899E0,-7.417750359E-1
4.347085668E2,-5.180460811E-1,-9.772287369E0,-6.735795736E-1
4.347273764E2,-3.349951804E-1,-9.720842361E0,-6.340979934E-1
4.347461859E2,-3.086741269E-1,-9.749555588E0,-5.192425251E-1
4.347649955E2,-3.182454109E-1,-9.789037704E0,-2.739782035E-1
4.347838051E2,-3.218346536E-1,-9.778269768E0,-1.806581169E-1
4.348026146E2,-5.431707501E-1,-9.766305923E0,-1.782652885E-1
4.348214242E2,-7.118647099E-1,-9.692128181E0,-1.507478207E-1
4.348402338E2,-7.633104324E-1,-9.706484795E0,-6.939185411E-2
4.348590434E2,-7.848458290E-1,-9.728020668E0,-2.189432681E-1
4.348778530E2,-7.058826685E-1,-9.730413437E0,-4.857429862E-1
4.348966625E2,-5.551348329E-1,-9.756733894E0,-6.664010882E-1
4.349154721E2,-4.259224236E-1,-9.755537987E0,-6.017948985E-1
4.349342817E2,-3.816552162E-1,-9.749555588E0,-4.139583111E-1
4.349530912E2,-3.062812984E-1,-9.699306488E0,-3.469592929E-1
4.349719008E2,-2.129612118E-1,-9.719645500E0,-4.354937077E-1
4.349907104E2,-1.328016520E-1,-9.760323524E0,-5.156532526E-1
4.350095199E2,-2.404786795E-1,-9.767501831E0,-6.029912829E-1
4.350283295E2,-3.960121572E-1,-9.751948357E0,-5.934200287E-1
4.350471391E2,-5.647061467E-1,-9.739984512E0,-4.725824594E-1
4.350659487E2,-5.958128572E-1,-9.724431038E0,-3.218346536E-1
4.350847582E2,-6.269195080E-1,-9.681360245E0,-2.572284341E-1
4.351035678E2,-6.281159520E-1,-9.737591743E0,-2.153540403E-1
4.351223774E2,-6.711867452E-1,-9.799804688E0,-1.770688742E-1
4.351411870E2,-6.197410822E-1,-9.791430473E0,-2.416750938E-1
4.351599966E2,-6.544370055E-1,-9.704092026E0,-2.895315289E-1
4.351788061E2,-7.322037220E-1,-9.741181374E0,-3.768695593E-1
4.351976157E2,-7.525427341E-1,-9.774680138E0,-4.402793646E-1
4.352164253E2,-7.166503668E-1,-9.773484230E0,-5.012963414E-1
4.352352348E2,-6.711867452E-1,-9.801001549E0,-5.072783828E-1
4.352540444E2,-6.592226624E-1,-9.712467194E0,-5.670989752E-1
4.352728540E2,-6.041877270E-1,-9.638289452E0,-5.300102234E-1
4.352916635E2,-5.742774606E-1,-9.702896118E0,-4.618147612E-1
4.353104731E2,-6.125625968E-1,-9.668199539E0,-3.062812984E-1
4.353292827E2,-3.230310678E-1,-9.696913719E0,-1.447657645E-1
4.353480923E2,-1.076770201E-1,-9.738788605E0,-2.620140910E-1
4.353669018E2,-1.471585929E-1,-9.692128181E0,-5.575276613E-1
4.353857114E2,-8.255238086E-2,-9.669396400E0,-7.118647099E-1
4.354045210E2,-1.710868180E-1,-9.651450157E0,-5.347958803E-1
4.354233306E2,-4.163511395E-1,-9.643074989E0,-3.708875179E-1
4.354421401E2,-5.874379873E-1,-9.647860527E0,-4.055834413E-1
4.354609497E2,-6.532405615E-1,-9.664610863E0,-6.305087805E-1
4.354797593E2,-5.048855543E-1,-9.617950439E0,-6.771687865E-1
4.354985689E2,-2.093719840E-1,-9.616754532E0,-6.436693072E-1
4.355173784E2,2.871387079E-2,-9.749555588E0,-5.970092416E-1
4.355361880E2,2.596212626E-1,-9.753145218E0,-6.819544435E-1
4.355549976E2,4.462614357E-1,-9.769894600E0,-9.427721500E-1
4.355738071E2,3.613162339E-1,-9.769894600E0,-1.054038405E0
4.355926167E2,2.584248483E-1,-9.671789169E0,-8.315058947E-1
4.356114263E2,2.392822644E-3,-9.689735413E0,-6.041877270E-1
4.356302358E2,-3.110669553E-1,-9.755537987E0,-5.479564071E-1
4.356490454E2,-4.677968323E-1,-9.775876999E0,-5.048855543E-1
4.356678550E2,-6.245267391E-1,-9.748359680E0,-4.797609448E-1
4.356866646E2,-6.699903607E-1,-9.645467758E0,-5.503492355E-1
4.357054741E2,-4.965106845E-1,-9.650253296E0,-5.994020700E-1
4.357242837E2,-2.488535494E-1,-9.756733894E0,-5.036891699E-1
4.357430933E2,-5.742774159E-2,-9.789037704E0,-2.823530734E-1
4.357619029E2,5.383851007E-2,-9.787840843E0,-2.799602449E-1
4.357807124E2,1.028913707E-1,-9.784252167E0,-3.900300860E-1
4.357995220E2,1.890329868E-1,-9.744770050E0,-3.936193287E-1
4.358183316E2,1.399801224E-1,-9.750752449E0,-4.749752879E-1
4.358371411E2,-4.905286431E-2,-9.765109062E0,-3.840480447E-1
4.358559507E2,-1.471585929E-1,-9.759127617E0,-3.206382394E-1
4.358747603E2,-2.608176768E-1,-9.790233612E0,-4.307080805E-1
4.358935698E2,-4.031906128E-1,-9.719645500E0,-3.541377485E-1
4.359123794E2,-4.414757788E-1,-9.722038269E0,-3.302095234E-1
4.359311890E2,-3.314059377E-1,-9.799804688E0,-2.153540403E-1
4.359499986E2,-3.744767308E-1,-9.929018021E0,-1.160518974E-1
4.359688081E2,-4.295116663E-1,-9.911071777E0,-3.433700502E-1
4.359876177E2,-4.235295951E-1,-9.724431038E0,-6.484549642E-1
4.360064273E2,-3.349951804E-1,-9.667003632E0,-6.520441771E-1
4.360252369E2,-2.907279432E-1,-9.689735413E0,-5.431707501E-1
4.360440464E2,-1.339980662E-1,-9.773484230E0,-4.654040039E-1
4.360628560E2,2.751746029E-2,-9.787840843E0,-3.924229145E-1
4.360816656E2,9.690931439E-2,-9.751948357E0,-4.606183469E-1
4.361004752E2,1.399801224E-1,-9.684949875E0,-6.687939167E-1
4.361192847E2,1.878365725E-1,-9.696913719E0,-8.075776696E-1
4.361380943E2,2.045863420E-1,-9.756733894E0,-9.212366939E-1
4.361569039E2,8.733802289E-2,-9.761520386E0,-9.044869542E-1
4.361757134E2,-1.651047617E-1,-9.605986595E0,-6.077769399E-1
4.361945230E2,-2.404786795E-1,-9.507881165E0,-3.840480447E-1
4.362133326E2,-1.136590764E-1,-9.635896683E0,-3.074777126E-1
4.362321421E2,3.469592705E-2,-9.667003632E0,-2.560320199E-1
4.362509517E2,1.351944804E-1,-9.708877563E0,-1.698904037E-1
4.362697613E2,1.040877849E-1,-9.700503349E0,-1.471585929E-1
4.362885708E2,6.101697683E-2,-9.653842926E0,-2.907279432E-1
4.363073804E2,2.632104978E-2,-9.658628464E0,-4.989035130E-1
4.363261900E2,-9.810572863E-2,-9.701699257E0,-6.556333899E-1
4.363449996E2,-7.178468257E-2,-9.749555588E0,-6.735795736E-1
4.363638091E2,1.399801224E-1,-9.736394882E0,-5.204389095E-1
4.363826187E2,3.146561682E-1,-9.706484795E0,-3.601198196E-1
4.364014283E2,4.558327198E-1,-9.718449593E0,-5.012963414E-1
4.364202379E2,5.706881881E-1,-9.743574142E0,-6.735795736E-1
4.364390474E2,5.718846321E-1,-9.754341125E0,-7.453642488E-1
4.364578570E2,4.845465720E-1,-9.739984512E0,-6.711867452E-1
4.364766666E2,3.780659735E-1,-9.717252731E0,-6.568298340E-1
4.364954761E2,2.333002090E-1,-9.681360245E0,-5.575276613E-1
4.365142857E2,1.698904037E-1,-9.687342644E0,-4.749752879E-1
4.365330953E2,2.153540403E-1,-9.699306488E0,-4.989035130E-1
4.365519048E2,2.500499785E-1,-9.682557106E0,-4.630111754E-1
4.365707144E2,1.950150430E-1,-9.713663101E0,-4.498506486E-1
4.365895240E2,1.208375469E-1,-9.698110580E0,-4.989035130E-1
4.366083335E2,1.387837082E-1,-9.690931320E0,-5.431707501E-1
4.366271431E2,2.237289101E-1,-9.706484795E0,-5.395814776E-1
4.366459527E2,3.445664644E-1,-9.738788605E0,-6.077769399E-1
4.366647622E2,3.780659735E-1,-9.741181374E0,-6.113662124E-1
4.366835718E2,3.804588020E-1,-9.712467194E0,-5.766702294E-1
4.367023814E2,3.385843933E-1,-9.701699257E0,-5.802595019E-1
4.367211910E2,3.373879790E-1,-9.711270332E0,-5.910272002E-1
4.367400005E2,2.943171859E-1,-9.730413437E0,-5.324030519E-1
4.367588101E2,2.584248483E-1,-9.723235130E0,-5.347958803E-1
4.367776197E2,2.548356056E-1,-9.713663101E0,-5.144568682E-1
4.367964293E2,1.950150430E-1,-9.682557106E0,-4.510470629E-1
