"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.393366069E2,-6.623332977E0,-1.877169371E0,6.949953556E0
3.393554168E2,-6.701099873E0,-1.904686809E0,6.983452797E0
3.393742268E2,-6.795616150E0,-1.904686809E0,7.013363361E0
3.393930368E2,-6.777669907E0,-1.909472466E0,6.972685337E0
3.394118467E2,-6.726224422E0,-1.938186288E0,6.960721016E0
3.394306567E2,-6.683153629E0,-1.962114573E0,7.007380962E0
3.394494666E2,-6.714260101E0,-2.001596212E0,7.002595425E0
3.394682766E2,-6.735795975E0,-2.044667006E0,7.007380962E0
3.394870866E2,-6.698707104E0,-2.021935225E0,6.994220734E0
3.395058965E2,-6.598208427E0,-1.988435626E0,7.032505512E0
3.395247064E2,-6.587440968E0,-1.965703845E0,7.058826923E0
3.395435164E2,-6.624529362E0,-1.905883193E0,7.070790768E0
3.395623264E2,-6.681957245E0,-1.865205288E0,7.044469833E0
3.395811363E2,-6.635297298E0,-1.877169371E0,7.082755089E0
3.395999463E2,-6.519245148E0,-1.881955028E0,7.080362320E0
3.396187563E2,-6.534798622E0,-1.898704767E0,7.077969551E0
3.396375662E2,-6.518048763E0,-1.913061738E0,7.086344242E0
3.396563762E2,-6.512066841E0,-1.990828395E0,7.101897717E0
3.396751861E2,-6.608976364E0,-1.965703845E0,7.089933395E0
3.396939961E2,-6.571887493E0,-1.956132531E0,7.067201614E0
3.397128061E2,-6.473781586E0,-1.974078655E0,7.075576782E0
3.397316160E2,-6.492924213E0,-1.983649969E0,7.079165936E0
3.397504260E2,-6.537191391E0,-1.975275040E0,7.105486870E0
3.397692360E2,-6.569494724E0,-1.927418590E0,7.088737011E0
3.397880459E2,-6.574280262E0,-1.897508383E0,7.093522549E0
3.398068559E2,-6.570691109E0,-1.860419631E0,7.093522549E0
3.398256658E2,-6.569494724E0,-1.899901152E0,7.067201614E0
3.398444758E2,-6.599404812E0,-1.945364833E0,7.083951473E0
3.398632858E2,-6.553941250E0,-1.995614052E0,7.081558704E0
3.398820957E2,-6.530013084E0,-1.995614052E0,7.062416077E0
3.399009057E2,-6.512066841E0,-1.994417667E0,7.052844524E0
3.399197157E2,-6.558726788E0,-1.981257200E0,7.073183537E0
3.399385256E2,-6.614958286E0,-1.965703845E0,7.093522549E0
3.399573356E2,-6.585047722E0,-1.966900229E0,7.076773167E0
3.399761456E2,-6.532405853E0,-1.983649969E0,7.057630539E0
3.399949555E2,-6.543173313E0,-1.987239242E0,7.062416077E0
3.400137655E2,-6.565905571E0,-1.965703845E0,7.083951473E0
3.400325754E2,-6.598208427E0,-1.983649969E0,7.067201614E0
3.400513854E2,-6.598208427E0,-1.981257200E0,7.052844524E0
3.400701954E2,-6.587440968E0,-1.966900229E0,7.036095142E0
3.400890053E2,-6.601797581E0,-2.017149448E0,7.036095142E0
3.401078153E2,-6.643671989E0,-2.030309916E0,7.052844524E0
3.401266253E2,-6.679564476E0,-2.027917147E0,7.052844524E0
3.401454352E2,-6.672386169E0,-2.049452543E0,7.039684296E0
3.401642451E2,-6.631708145E0,-2.099701881E0,7.030112743E0
3.401830551E2,-6.624529362E0,-2.091326952E0,7.037291527E0
3.402018651E2,-6.599404812E0,-2.037488461E0,7.028916359E0
3.402206750E2,-6.565905571E0,-2.019542217E0,7.030112743E0
3.402394850E2,-6.655636311E0,-1.992024899E0,7.043273449E0
3.402582950E2,-6.713063717E0,-1.936989903E0,7.025327206E0
3.402771049E2,-6.692724705E0,-1.921436548E0,6.997809887E0
3.402959149E2,-6.648457527E0,-1.914258122E0,6.989434719E0
3.403147248E2,-6.630511761E0,-1.866401672E0,7.001399040E0
3.403335348E2,-6.654439926E0,-1.908276081E0,6.991827965E0
3.403523448E2,-6.703492641E0,-1.923829436E0,7.009773731E0
3.403711547E2,-6.669992924E0,-1.901097536E0,7.026523590E0
3.403899647E2,-6.619743824E0,-1.909472466E0,7.013363361E0
3.404087747E2,-6.594619274E0,-1.877169371E0,7.038487911E0
3.404275846E2,-6.607779503E0,-1.883151412E0,7.075576782E0
3.404463946E2,-6.638886452E0,-1.908276081E0,7.046862602E0
3.404652046E2,-6.617351055E0,-1.931007862E0,7.022934437E0
3.404840145E2,-6.597012043E0,-1.953739643E0,7.019345284E0
3.405028245E2,-6.580262184E0,-1.976471543E0,7.028916359E0
3.405216345E2,-6.600601196E0,-2.021935225E0,7.026523590E0
3.405404444E2,-6.632904530E0,-2.024327993E0,7.024130821E0
3.405592544E2,-6.660421848E0,-2.061416626E0,7.015756130E0
3.405780643E2,-6.711867332E0,-2.075773716E0,7.001399040E0
3.405968743E2,-6.722635269E0,-2.121237278E0,6.991827965E0
3.406156843E2,-6.669992924E0,-2.142772675E0,6.981060028E0
3.406344942E2,-6.646064758E0,-2.100898266E0,6.995417118E0
3.406533042E2,-6.608976364E0,-2.038684845E0,6.987041950E0
3.406721142E2,-6.602993965E0,-1.989632010E0,7.019345284E0
3.406909241E2,-6.666403770E0,-1.931007862E0,7.022934437E0
3.407097341E2,-6.697510719E0,-1.887937069E0,7.026523590E0
3.407285441E2,-6.666403770E0,-1.886740685E0,6.985845566E0
3.407473540E2,-6.649653912E0,-1.892722726E0,6.991827965E0
3.407661639E2,-6.614958286E0,-1.878365755E0,6.989434719E0
3.407849739E2,-6.632904530E0,-1.907079697E0,6.991827965E0
3.408037839E2,-6.709474564E0,-1.941775560E0,7.004988194E0
3.408225938E2,-6.721438885E0,-1.950150490E0,6.995417118E0
3.408414038E2,-6.671189308E0,-1.970489502E0,6.965506554E0
3.408602138E2,-6.632904530E0,-2.007578135E0,6.960721016E0
3.408790237E2,-6.652047157E0,-2.053041935E0,6.991827965E0
3.408978337E2,-6.678368092E0,-2.049452543E0,6.989434719E0
3.409166437E2,-6.629314899E0,-2.013560295E0,6.987041950E0
3.409354536E2,-6.613761902E0,-1.989632010E0,6.993024349E0
3.409542636E2,-6.674778938E0,-1.920240164E0,7.008577347E0
3.409730735E2,-6.713063717E0,-1.911865234E0,7.007380962E0
3.409918835E2,-6.733402729E0,-1.935793519E0,6.979863644E0
3.410106935E2,-6.766902447E0,-1.986042738E0,6.966702938E0
3.410295034E2,-6.750152588E0,-1.989632010E0,6.934400082E0
3.410483134E2,-6.760920525E0,-2.014756680E0,6.930810928E0
3.410671234E2,-6.820741177E0,-2.041077614E0,6.947560310E0
3.410859333E2,-6.848258495E0,-2.048256159E0,6.948757172E0
3.411047433E2,-6.758527756E0,-2.059023857E0,6.934400082E0
3.411235533E2,-6.662814617E0,-2.043470621E0,6.948757172E0
3.411423632E2,-6.614958286E0,-2.025524378E0,7.004988194E0
3.411611732E2,-6.672386169E0,-1.952543259E0,7.075576782E0
3.411799832E2,-6.680760860E0,-1.936989903E0,7.091129780E0
3.411987931E2,-6.625725746E0,-1.911865234E0,7.061219692E0
3.412176031E2,-6.582654953E0,-1.940579176E0,7.060023308E0
3.412364131E2,-6.586244106E0,-1.952543259E0,7.063612461E0
3.412552230E2,-6.591030121E0,-1.945364833E0,7.048058987E0
3.412740330E2,-6.528816700E0,-1.964507341E0,7.056434155E0
3.412928430E2,-6.494120598E0,-2.017149448E0,7.093522549E0
3.413116529E2,-6.454638958E0,-2.072184324E0,7.115057945E0
3.413304629E2,-6.390032768E0,-2.078166485E0,7.058826923E0
3.413492728E2,-6.433103561E0,-1.965703845E0,7.069594383E0
3.413680828E2,-6.622136593E0,-1.880758643E0,7.137789726E0
3.413868928E2,-6.661618233E0,-1.877169371E0,7.150950432E0
3.414057027E2,-6.612565517E0,-1.935793519E0,7.060023308E0
3.414245127E2,-6.550352097E0,-1.926222205E0,6.982256413E0
3.414433226E2,-6.581458569E0,-1.879562140E0,7.019345284E0
3.414621326E2,-6.656832695E0,-1.822134495E0,7.057630539E0
3.414809426E2,-6.751348972E0,-1.813759565E0,7.043273449E0
3.414997525E2,-6.771687984E0,-1.860419631E0,6.966702938E0
3.415185625E2,-6.725028038E0,-1.898704767E0,6.955935478E0
3.415373724E2,-6.675975323E0,-1.926222205E0,6.960721016E0
3.415561824E2,-6.655636311E0,-1.969292998E0,7.021738052E0
3.415749924E2,-6.680760860E0,-2.023131609E0,7.043273449E0
3.415938023E2,-6.655636311E0,-2.078166485E0,7.046862602E0
3.416126123E2,-6.573083878E0,-2.105684042E0,7.038487911E0
3.416314223E2,-6.512066841E0,-2.100898266E0,7.043273449E0
3.416502322E2,-6.472585201E0,-2.066202402E0,7.103094101E0
3.416690422E2,-6.500102520E0,-2.053041935E0,7.153343201E0
3.416878522E2,-6.507281303E0,-2.031506538E0,7.179664135E0
3.417066621E2,-6.543173313E0,-2.025524378E0,7.124629498E0
3.417254721E2,-6.534798622E0,-2.017149448E0,7.076773167E0
3.417442821E2,-6.547959328E0,-1.992024899E0,7.042077065E0
3.417630920E2,-6.597012043E0,-1.983649969E0,7.042077065E0
3.417819020E2,-6.671189308E0,-1.953739643E0,7.008577347E0
3.418007120E2,-6.739385128E0,-1.931007862E0,6.965506554E0
3.418195219E2,-6.776473522E0,-1.954936147E0,6.955935478E0
3.418383319E2,-6.774080753E0,-1.966900229E0,6.965506554E0
3.418571419E2,-6.711867332E0,-1.948953986E0,6.953542709E0
3.418759518E2,-6.673582554E0,-1.958525300E0,6.965506554E0
3.418947618E2,-6.696314335E0,-2.000399828E0,7.020541668E0
3.419135718E2,-6.709474564E0,-2.057827473E0,7.057630539E0
3.419323817E2,-6.659225464E0,-2.084148407E0,7.093522549E0
3.419511917E2,-6.543173313E0,-2.066202402E0,7.071987152E0
3.419700016E2,-6.416353703E0,-2.045863390E0,7.075576782E0
3.419888116E2,-6.407979012E0,-2.009970903E0,7.123433113E0
3.420076216E2,-6.490531445E0,-1.975275040E0,7.185646534E0
3.420264315E2,-6.519245148E0,-1.969292998E0,7.185646534E0
3.420452415E2,-6.513263226E0,-1.966900229E0,7.136593342E0
3.420640514E2,-6.467799664E0,-1.968096614E0,7.067201614E0
3.420828614E2,-6.457031727E0,-2.019542217E0,7.091129780E0
3.421016714E2,-6.545566559E0,-2.043470621E0,7.118647575E0
3.421204813E2,-6.577869415E0,-2.005185366E0,7.116254330E0
3.421392913E2,-6.581458569E0,-2.018345833E0,7.061219692E0
3.421581013E2,-6.569494724E0,-1.994417667E0,7.076773167E0
3.421769112E2,-6.619743824E0,-1.966900229E0,7.101897717E0
3.421957212E2,-6.660421848E0,-1.975275040E0,7.028916359E0
3.422145312E2,-6.613761902E0,-2.031506538E0,7.067201614E0
3.422333411E2,-6.565905571E0,-2.045863390E0,7.104290485E0
3.422521511E2,-6.524031162E0,-2.054238319E0,7.095915318E0
3.422709611E2,-6.514459610E0,-2.059023857E0,7.086344242E0
3.422897710E2,-6.503692150E0,-2.056631088E0,7.089933395E0
3.423085810E2,-6.483353138E0,-2.044667006E0,7.110272408E0
3.423273909E2,-6.461817741E0,-2.025524378E0,7.146164894E0
3.423462009E2,-6.421139717E0,-2.039881229E0,7.176074982E0
3.423650109E2,-6.360122681E0,-2.039881229E0,7.168896675E0
3.423838208E2,-6.289534092E0,-2.027917147E0,7.164111137E0
3.424026308E2,-6.303891182E0,-2.013560295E0,7.161718369E0
3.424214408E2,-6.394818306E0,-1.998006940E0,7.195217609E0
3.424402507E2,-6.496513367E0,-1.998006940E0,7.158128738E0
3.424590607E2,-6.559923172E0,-2.013560295E0,7.083951473E0
3.424778707E2,-6.561119556E0,-2.003988981E0,7.028916359E0
3.424966806E2,-6.607779503E0,-2.019542217E0,7.040880680E0
3.425154906E2,-6.671189308E0,-2.030309916E0,7.050451756E0
3.425343006E2,-6.713063717E0,-2.036292076E0,7.075576782E0
3.425531105E2,-6.698707104E0,-2.019542217E0,7.021738052E0
3.425719205E2,-6.660421848E0,-2.009970903E0,6.991827965E0
3.425907305E2,-6.654439926E0,-2.025524378E0,7.015756130E0
3.426095404E2,-6.648457527E0,-2.049452543E0,7.061219692E0
3.426283504E2,-6.644868374E0,-2.080559254E0,7.055237770E0
3.426471604E2,-6.558726788E0,-2.100898266E0,7.058826923E0
3.426659703E2,-6.497709751E0,-2.062613010E0,7.083951473E0
3.426847803E2,-6.473781586E0,-2.066202402E0,7.115057945E0
3.427035903E2,-6.472585201E0,-2.038684845E0,7.166503906E0
3.427224002E2,-6.479763508E0,-2.002792597E0,7.172485828E0
3.427412101E2,-6.492924213E0,-1.981257200E0,7.130611420E0
3.427600201E2,-6.557530403E0,-1.969292998E0,7.022934437E0
3.427788301E2,-6.605386734E0,-1.946561217E0,6.972685337E0
3.427976400E2,-6.641279221E0,-1.916650891E0,7.044469833E0
3.428164500E2,-6.680760860E0,-1.913061738E0,7.077969551E0
3.428352600E2,-6.685546398E0,-1.958525300E0,7.083951473E0
3.428540699E2,-6.669992924E0,-2.025524378E0,7.062416077E0
3.428728799E2,-6.637690067E0,-2.088934183E0,6.996613503E0
3.428916899E2,-6.641279221E0,-2.108076811E0,6.961917400E0
3.429104998E2,-6.654439926E0,-2.145165443E0,7.081558704E0
3.429293098E2,-6.610172749E0,-2.171486616E0,7.073183537E0
3.429481198E2,-6.547959328E0,-2.196611166E0,7.088737011E0
3.429669297E2,-6.477370739E0,-2.157129526E0,7.109076023E0
3.429857397E2,-6.424728870E0,-2.129612207E0,7.130611420E0
3.430045497E2,-6.416353703E0,-2.126022816E0,7.128218651E0
3.430233596E2,-6.508477688E0,-2.078166485E0,7.121040344E0
3.430421696E2,-6.489335060E0,-2.048256159E0,7.116254330E0
3.430609796E2,-6.470192432E0,-2.026720762E0,7.080362320E0
3.430797895E2,-6.510870457E0,-1.986042738E0,7.058826923E0
3.430985995E2,-6.571887493E0,-1.938186288E0,7.073183537E0
3.431174095E2,-6.629314899E0,-1.861616015E0,7.099504948E0
3.431362194E2,-6.530013084E0,-1.810170293E0,7.100701332E0
3.431550294E2,-6.494120598E0,-1.814955950E0,7.074379921E0
3.431738394E2,-6.583851337E0,-1.798206210E0,7.049255371E0
3.431926493E2,-6.695117950E0,-1.840080619E0,7.079165936E0
3.432114593E2,-6.726224422E0,-1.874776483E0,7.060023308E0
3.432302693E2,-6.664011002E0,-1.862812400E0,7.088737011E0
3.432490792E2,-6.524031162E0,-1.904686809E0,7.097112179E0
3.432678892E2,-6.518048763E0,-1.960918188E0,7.012166977E0
3.432866992E2,-6.595815659E0,-2.000399828E0,7.052844524E0
3.433055091E2,-6.661618233E0,-2.005185366E0,7.071987152E0
3.433243191E2,-6.611369133E0,-1.970489502E0,7.040880680E0
3.433431291E2,-6.522834301E0,-2.001596212E0,7.075576782E0
3.433619390E2,-6.549155712E0,-2.065006018E0,7.087540627E0
3.433807490E2,-6.588637352E0,-2.078166485E0,7.087540627E0
3.433995589E2,-6.582654953E0,-2.080559254E0,7.076773167E0
3.434183689E2,-6.521637917E0,-2.068595171E0,7.071987152E0
3.434371788E2,-6.478567123E0,-2.084148407E0,7.086344242E0
3.434559888E2,-6.489335060E0,-2.084148407E0,7.140182972E0
3.434747988E2,-6.531209469E0,-2.068595171E0,7.106683254E0
3.434936088E2,-6.549155712E0,-2.070987940E0,7.106683254E0
3.435124187E2,-6.503692150E0,-2.097309113E0,7.142575741E0
3.435312287E2,-6.498906136E0,-2.127219439E0,7.149754047E0
3.435500386E2,-6.472585201E0,-2.148754835E0,7.109076023E0
3.435688486E2,-6.515655994E0,-2.164308071E0,7.117451191E0
3.435876586E2,-6.559923172E0,-2.134397745E0,7.101897717E0
3.436064685E2,-6.522834301E0,-2.081755638E0,7.077969551E0
3.436252785E2,-6.490531445E0,-2.026720762E0,7.079165936E0
3.436440885E2,-6.514459610E0,-1.982453585E0,7.106683254E0
3.436628984E2,-6.575476646E0,-1.965703845E0,7.167700291E0
3.436817084E2,-6.625725746E0,-2.027917147E0,7.131807804E0
3.437005184E2,-6.561119556E0,-2.108076811E0,7.088737011E0
3.437193283E2,-6.500102520E0,-2.133201361E0,7.068397999E0
3.437381383E2,-6.445067883E0,-2.134397745E0,7.088737011E0
3.437569483E2,-6.467799664E0,-2.132004976E0,7.129415035E0
3.437757582E2,-6.513263226E0,-2.108076811E0,7.112665176E0
3.437945682E2,-6.482156754E0,-2.029113531E0,7.093522549E0
3.438133782E2,-6.431907177E0,-1.995614052E0,7.115057945E0
3.438321881E2,-6.434299946E0,-1.992024899E0,7.170093060E0
3.438509981E2,-6.528816700E0,-1.934597135E0,7.137789726E0
3.438698081E2,-6.535995007E0,-1.951346874E0,7.129415035E0
3.438886180E2,-6.520441532E0,-1.948953986E0,7.106683254E0
3.439074280E2,-6.515655994E0,-1.960918188E0,7.070790768E0
3.439262380E2,-6.522834301E0,-1.995614052E0,7.062416077E0
3.439450479E2,-6.576673031E0,-2.030309916E0,7.071987152E0
3.439638579E2,-6.601797581E0,-2.062613010E0,7.032505512E0
3.439826679E2,-6.595815659E0,-2.063809633E0,7.061219692E0
3.440014778E2,-6.620940208E0,-2.129612207E0,7.057630539E0
3.440202878E2,-6.605386734E0,-2.098505497E0,7.055237770E0
3.440390978E2,-6.561119556E0,-2.111665964E0,7.061219692E0
3.440579077E2,-6.535995007E0,-2.088934183E0,7.063612461E0
3.440767177E2,-6.527620316E0,-2.049452543E0,7.082755089E0
3.440955276E2,-6.541976929E0,-2.021935225E0,7.068397999E0
3.441143376E2,-6.561119556E0,-2.005185366E0,7.077969551E0
3.441331476E2,-6.581458569E0,-1.989632010E0,7.087540627E0
3.441519575E2,-6.581458569E0,-1.988435626E0,7.080362320E0
3.441707675E2,-6.564708710E0,-1.976471543E0,7.043273449E0
3.441895775E2,-6.563512325E0,-1.989632010E0,7.030112743E0
3.442083874E2,-6.593422890E0,-2.031506538E0,7.025327206E0
3.442271974E2,-6.622136593E0,-2.049452543E0,7.038487911E0
3.442460074E2,-6.643671989E0,-2.057827473E0,7.037291527E0
3.442648173E2,-6.629314899E0,-2.099701881E0,7.032505512E0
3.442836273E2,-6.601797581E0,-2.108076811E0,7.016952515E0
3.443024373E2,-6.620940208E0,-2.090130568E0,7.009773731E0
3.443212472E2,-6.626922131E0,-2.079362869E0,7.027719975E0
3.443400572E2,-6.650850773E0,-2.082952023E0,7.018148899E0
3.443588672E2,-6.640082836E0,-2.060220242E0,7.015756130E0
3.443776771E2,-6.619743824E0,-2.053041935E0,7.024130821E0
3.443964871E2,-6.628118515E0,-2.007578135E0,7.025327206E0
3.444152971E2,-6.591030121E0,-1.974078655E0,7.022934437E0
3.444341070E2,-6.617351055E0,-1.954936147E0,7.025327206E0
3.444529170E2,-6.650850773E0,-1.933400750E0,7.030112743E0
3.444717270E2,-6.653243542E0,-1.921436548E0,7.013363361E0
3.444905369E2,-6.643671989E0,-1.938186288E0,7.009773731E0
3.445093469E2,-6.646064758E0,-1.946561217E0,6.993024349E0
3.445281569E2,-6.649653912E0,-1.931007862E0,6.988238335E0
3.445469668E2,-6.623332977E0,-1.915454507E0,6.983452797E0
3.445657768E2,-6.650850773E0,-1.927418590E0,7.002595425E0
3.445845868E2,-6.692724705E0,-1.932204247E0,7.009773731E0
3.446033967E2,-6.701099873E0,-1.963310957E0,6.977470875E0
3.446222067E2,-6.680760860E0,-1.998006940E0,6.934400082E0
3.446410167E2,-6.680760860E0,-2.001596212E0,6.964310169E0
3.446598266E2,-6.695117950E0,-2.081755638E0,6.984649181E0
3.446786366E2,-6.689135551E0,-2.082952023E0,6.979863644E0
3.446974466E2,-6.656832695E0,-2.104487419E0,6.979863644E0
3.447162565E2,-6.684350014E0,-2.147558212E0,6.973881721E0
3.447350665E2,-6.649653912E0,-2.161915302E0,6.993024349E0
3.447538764E2,-6.673582554E0,-2.148754835E0,6.987041950E0
3.447726864E2,-6.662814617E0,-2.102094650E0,7.012166977E0
3.447914964E2,-6.650850773E0,-2.073380709E0,7.033702374E0
3.448103063E2,-6.628118515E0,-2.044667006E0,7.015756130E0
3.448291163E2,-6.636493683E0,-1.996810555E0,7.007380962E0
3.448479263E2,-6.629314899E0,-1.963310957E0,7.013363361E0
3.448667362E2,-6.685546398E0,-1.925025821E0,6.997809887E0
3.448855462E2,-6.735795975E0,-1.899901152E0,6.965506554E0
3.449043562E2,-6.731009960E0,-1.893919110E0,6.945167542E0
3.449231661E2,-6.692724705E0,-1.891526341E0,6.930810928E0
3.449419761E2,-6.711867332E0,-1.896311998E0,6.953542709E0
3.449607861E2,-6.753741741E0,-1.911865234E0,6.960721016E0
3.449795960E2,-6.726224422E0,-1.941775560E0,6.947560310E0
3.449984060E2,-6.708278179E0,-1.989632010E0,6.955935478E0
3.450172160E2,-6.667600155E0,-2.019542217E0,6.979863644E0
3.450360259E2,-6.659225464E0,-2.033899307E0,6.976274490E0
3.450548359E2,-6.589833736E0,-2.041077614E0,7.003791809E0
3.450736459E2,-6.543173313E0,-2.033899307E0,7.049255371E0
3.450924559E2,-6.606583118E0,-1.980060697E0,7.036095142E0
3.451112658E2,-6.606583118E0,-1.953739643E0,7.036095142E0
3.451300758E2,-6.620940208E0,-1.932204247E0,7.025327206E0
3.451488858E2,-6.632904530E0,-1.964507341E0,7.042077065E0
3.451676957E2,-6.668796539E0,-1.995614052E0,7.051648140E0
3.451865057E2,-6.649653912E0,-2.014756680E0,7.000202656E0
3.452053157E2,-6.623332977E0,-2.027917147E0,6.993024349E0
3.452241256E2,-6.630511761E0,-2.055434704E0,6.982256413E0
3.452429356E2,-6.630511761E0,-2.076970100E0,7.007380962E0
3.452617456E2,-6.655636311E0,-2.078166485E0,7.028916359E0
3.452805555E2,-6.623332977E0,-2.074577332E0,7.028916359E0
3.452993655E2,-6.600601196E0,-2.073380709E0,7.013363361E0
3.453181755E2,-6.595815659E0,-2.072184324E0,7.027719975E0
3.453369854E2,-6.654439926E0,-2.048256159E0,7.063612461E0
3.453557954E2,-6.695117950E0,-2.005185366E0,6.999006271E0
3.453746054E2,-6.660421848E0,-1.982453585E0,6.952346325E0
3.453934153E2,-6.624529362E0,-1.970489502E0,6.991827965E0
3.454122253E2,-6.637690067E0,-1.934597135E0,7.018148899E0
3.454310353E2,-6.679564476E0,-1.915454507E0,7.007380962E0
3.454498452E2,-6.695117950E0,-1.935793519E0,6.994220734E0
3.454686552E2,-6.662814617E0,-1.920240164E0,6.967899323E0
3.454874651E2,-6.614958286E0,-1.950150490E0,6.979863644E0
3.455062751E2,-6.636493683E0,-1.958525300E0,7.013363361E0
3.455250851E2,-6.635297298E0,-1.970489502E0,7.048058987E0
3.455438950E2,-6.632904530E0,-1.969292998E0,7.038487911E0
3.455627050E2,-6.576673031E0,-1.993221283E0,7.031309128E0
3.455815150E2,-6.574280262E0,-1.980060697E0,7.037291527E0
3.456003249E2,-6.607779503E0,-1.954936147E0,7.032505512E0
3.456191349E2,-6.634100914E0,-1.951346874E0,7.026523590E0
3.456379449E2,-6.673582554E0,-1.959721804E0,7.004988194E0
3.456567548E2,-6.661618233E0,-1.974078655E0,6.994220734E0
3.456755648E2,-6.691528320E0,-1.996810555E0,6.999006271E0
3.456943748E2,-6.711867332E0,-2.030309916E0,6.976274490E0
3.457131848E2,-6.705885410E0,-2.054238319E0,6.966702938E0
3.457319947E2,-6.678368092E0,-2.054238319E0,6.958328247E0
3.457508047E2,-6.684350014E0,-2.037488461E0,6.976274490E0
3.457696147E2,-6.697510719E0,-2.032702923E0,6.983452797E0
3.457884246E2,-6.705885410E0,-2.011167526E0,6.987041950E0
3.458072346E2,-6.686742783E0,-2.011167526E0,6.984649181E0
3.458260446E2,-6.637690067E0,-2.001596212E0,7.001399040E0
3.458448545E2,-6.632904530E0,-1.980060697E0,7.009773731E0
3.458636645E2,-6.640082836E0,-1.968096614E0,7.020541668E0
3.458824745E2,-6.634100914E0,-1.976471543E0,7.021738052E0
3.459012844E2,-6.613761902E0,-1.972882271E0,7.022934437E0
3.459200944E2,-6.622136593E0,-1.978864312E0,7.001399040E0
3.459389044E2,-6.635297298E0,-1.981257200E0,6.995417118E0
3.459577143E2,-6.669992924E0,-1.995614052E0,7.015756130E0
3.459765243E2,-6.667600155E0,-1.972882271E0,7.015756130E0
3.459953343E2,-6.677171707E0,-1.981257200E0,6.997809887E0
3.460141442E2,-6.647261143E0,-1.994417667E0,6.978667259E0
3.460329542E2,-6.624529362E0,-1.965703845E0,7.007380962E0
3.460517642E2,-6.642475605E0,-1.962114573E0,7.027719975E0
3.460705742E2,-6.668796539E0,-1.953739643E0,7.026523590E0
3.460893841E2,-6.665207386E0,-1.957328916E0,6.960721016E0
3.461081941E2,-6.681957245E0,-1.992024899E0,6.958328247E0
3.461270041E2,-6.662814617E0,-1.990828395E0,7.009773731E0
3.461458140E2,-6.680760860E0,-1.992024899E0,6.995417118E0
3.461646239E2,-6.646064758E0,-1.987239242E0,7.013363361E0
3.461834339E2,-6.649653912E0,-1.978864312E0,6.994220734E0
3.462022439E2,-6.662814617E0,-1.996810555E0,6.984649181E0
3.462210539E2,-6.674778938E0,-2.001596212E0,6.996613503E0
3.462398638E2,-6.658029079E0,-1.981257200E0,6.988238335E0
3.462586738E2,-6.638886452E0,-1.981257200E0,7.013363361E0
3.462774838E2,-6.636493683E0,-1.936989903E0,6.999006271E0
3.462962937E2,-6.644868374E0,-1.926222205E0,6.994220734E0
3.463151037E2,-6.659225464E0,-1.914258122E0,7.022934437E0
3.463339137E2,-6.679564476E0,-1.880758643E0,7.004988194E0
3.463527236E2,-6.723831654E0,-1.864008784E0,6.997809887E0
3.463715336E2,-6.720242500E0,-1.842473388E0,6.984649181E0
3.463903436E2,-6.662814617E0,-1.848455548E0,6.954739094E0
3.464091535E2,-6.591030121E0,-1.908276081E0,6.939185619E0
3.464279635E2,-6.637690067E0,-1.971685886E0,6.941578388E0
3.464467735E2,-6.768098831E0,-2.003988981E0,6.924828529E0
3.464655834E2,-6.842276573E0,-1.984846354E0,6.905686378E0
3.464843934E2,-6.811169624E0,-1.972882271E0,6.911668301E0
3.465032034E2,-6.754938126E0,-2.002792597E0,6.910471916E0
3.465220134E2,-6.770491600E0,-1.987239242E0,6.885347366E0
3.465408233E2,-6.780063152E0,-2.021935225E0,6.872186661E0
3.465596333E2,-6.812366009E0,-2.000399828E0,6.870990276E0
3.465784433E2,-6.775277138E0,-1.988435626E0,6.890132904E0
3.465972532E2,-6.789634228E0,-2.012363911E0,6.857829571E0
3.466160632E2,-6.845865726E0,-1.976471543E0,6.869793892E0
3.466348732E2,-6.818347931E0,-1.995614052E0,6.850651264E0
3.466536831E2,-6.821937561E0,-1.980060697E0,6.849454880E0
3.466724931E2,-6.843472958E0,-1.962114573E0,6.833901405E0
3.466913031E2,-6.860222340E0,-1.978864312E0,6.827919483E0
3.467101130E2,-6.865008354E0,-1.994417667E0,6.826723099E0
3.467289230E2,-6.885347366E0,-2.020738840E0,6.841079712E0
3.467477330E2,-6.888936520E0,-2.027917147E0,6.814758778E0
3.467665429E2,-6.853044033E0,-2.009970903E0,6.825526714E0
3.467853529E2,-6.839883327E0,-1.999203324E0,6.848258495E0
3.468041629E2,-6.825526714E0,-1.990828395E0,6.873383045E0
3.468229729E2,-6.843472958E0,-1.958525300E0,6.815955162E0
3.468417828E2,-6.860222340E0,-1.959721804E0,6.809973240E0
3.468605928E2,-6.825526714E0,-1.934597135E0,6.844669342E0
3.468794028E2,-6.815955162E0,-1.927418590E0,6.850651264E0
3.468982127E2,-6.830312252E0,-1.946561217E0,6.843472958E0
3.469170227E2,-6.838686943E0,-1.933400750E0,6.853044033E0
3.469358326E2,-6.824330330E0,-1.942971945E0,6.854240417E0
3.469546426E2,-6.812366009E0,-1.935793519E0,6.848258495E0
3.469734526E2,-6.802794933E0,-1.916650891E0,6.844669342E0
3.469922625E2,-6.811169624E0,-1.917847395E0,6.850651264E0
3.470110725E2,-6.800402164E0,-1.922633052E0,6.878168583E0
3.470298825E2,-6.769295216E0,-1.896311998E0,6.897311211E0
