"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.367051415E2,-3.499503136E0,-9.114261627E0,-1.154536963E0
3.367239501E2,-8.937192559E-1,-1.265803146E1,-3.944568157E0
3.367427587E2,-7.908278704E-1,-1.554616833E1,-5.934200287E-1
3.367615673E2,-1.141376376E0,-1.579023647E1,2.452643156E0
3.367803759E2,-1.412961721E0,-1.116730309E1,-1.428515077E0
3.367991845E2,-1.037288666E0,-8.543573380E0,-2.918047190E0
3.368179931E2,-1.322034478E0,-8.295916557E0,-4.384847641E0
3.368368017E2,-2.654836655E0,-9.456435204E0,-3.873979807E0
3.368556103E2,-3.730410576E0,-1.057029438E1,-2.458625317E0
3.368744188E2,-3.696911097E0,-9.924231529E0,-2.545963287E0
3.368932274E2,-3.317648649E0,-9.232706070E0,-2.360519648E0
3.369120360E2,-3.268595695E0,-8.658429146E0,-2.166700840E0
3.369308446E2,-2.445464849E0,-8.288737297E0,-1.667797327E0
3.369496532E2,-1.172483087E0,-7.645068169E0,1.478764415E0
3.369684618E2,-1.670190215E0,-8.282755852E0,5.796612740E0
3.369872704E2,-1.655833244E0,-8.147561073E0,6.817151546E0
3.370060790E2,-9.978070259E-1,-7.867600918E0,2.979064226E0
3.370248876E2,-1.010967612E0,-7.651050568E0,-2.392822653E-1
3.370436962E2,-1.714457393E0,-7.525427341E0,-2.483749866E0
3.370625048E2,-2.215753794E0,-8.227720261E0,-2.171486616E0
3.370813134E2,-2.556730986E0,-8.675178528E0,2.679961324E-1
3.371001220E2,-3.103491068E0,-9.306883812E0,3.029313564E0
3.371189306E2,-4.766502857E0,-1.112782192E1,4.583451748E0
3.371377392E2,-6.137589931E0,-1.316291714E1,4.523631096E0
3.371565478E2,-6.027520180E0,-1.257547951E1,2.126022816E0
3.371753563E2,-5.808577061E0,-1.064447117E1,2.979064286E-1
3.371941649E2,-5.722435474E0,-1.021137047E1,3.924229145E-1
3.372129735E2,-5.685346603E0,-1.184686470E1,1.234696507E0
3.372317821E2,-6.666403770E0,-1.395733452E1,1.353141189E0
3.372505907E2,-6.396014690E0,-1.305882931E1,1.549352646E0
3.372693993E2,-4.692325115E0,-1.051167011E1,2.358126640E0
3.372882079E2,-3.091526747E0,-9.171689034E0,2.941975355E0
3.373070165E2,-2.416750908E0,-9.090332985E0,2.291127682E0
3.373258251E2,-2.422732830E0,-1.065523911E1,-5.024927482E-2
3.373446337E2,-2.396411896E0,-1.347159195E1,-1.207179070E0
3.373634423E2,-1.658226132E0,-1.703809357E1,-2.057827473E0
3.373822509E2,-1.203589797E0,-1.908036804E1,-3.280559778E0
3.374010595E2,-8.650053740E-1,-1.774278069E1,-2.749353170E0
3.374198681E2,-3.852444589E-1,-1.293799210E1,-3.804588020E-1
3.374386767E2,-3.242274821E-1,-9.131011009E0,9.332008362E-1
3.374574853E2,-7.022934556E-1,-6.056233883E0,3.678964853E0
3.374762938E2,-1.034895778E0,-4.577469826E0,3.596412420E0
3.374951024E2,-5.503492355E-1,-3.951746702E0,5.922235847E-1
3.375139110E2,-5.862415582E-2,-3.300898790E0,-6.640082598E-1
3.375327196E2,2.751746029E-2,-2.734996319E0,-2.238485575E0
3.375515282E2,-4.007977843E-1,-2.622533560E0,-3.387040377E0
3.375703368E2,-1.579262912E-1,-3.460021496E0,-4.484149456E0
3.375891454E2,-2.775674164E-1,-4.663611412E0,-4.235296249E0
3.376079540E2,-2.021935135E-1,-5.721239090E0,-2.817548752E0
3.376267626E2,-8.243274093E-1,-6.196214199E0,-1.384247899E0
3.376455712E2,-8.231309652E-1,-7.454838753E0,-1.830509305E-1
3.376643798E2,-4.266402721E0,-1.348953724E1,3.429513168E1
3.376831884E2,-7.019345284E0,-1.814836311E1,2.777229691E1
3.377019970E2,-5.968895912E0,-1.450170135E1,4.010370731E0
3.377208056E2,-5.903093338E0,-9.588040352E0,4.419543266E0
3.377396142E2,-6.790830612E0,-5.515456200E0,1.137787151E1
3.377584228E2,-6.192625046E0,-5.398207664E0,5.170889854E0
3.377772313E2,-2.210968018E0,-9.748359680E0,-5.118247509E0
3.377960399E2,-8.829515576E-1,-1.399322701E1,-2.475374937E0
3.378148485E2,-2.001596212E0,-1.703928947E1,-4.522434771E-1
3.378336571E2,-2.214557409E0,-1.582373619E1,-2.249253243E-1
3.378524657E2,-1.310070395E0,-1.159322548E1,-1.818545222E0
3.378712743E2,-3.493520916E-1,-9.074779510E0,-4.701896667E0
3.378900829E2,-5.479564071E-1,-8.514859200E0,-5.732006550E0
3.379088915E2,-1.807777524E0,-9.504291534E0,-3.601198196E0
3.379277001E2,-2.633301258E0,-9.583254814E0,-2.202593327E0
3.379465087E2,-2.461018085E0,-8.536395073E0,-2.114058733E0
3.379653173E2,-1.880758643E0,-8.030312538E0,-1.768295884E0
3.379841259E2,-1.521835208E0,-7.765905857E0,-1.295713425E0
3.380029345E2,-9.858429432E-1,-7.554141045E0,1.661815286E0
3.380217431E2,-1.538584948E0,-8.206185341E0,6.768098831E0
3.380405517E2,-2.167897224E0,-8.578269005E0,7.185646534E0
3.380593603E2,-2.256431818E0,-8.726624489E0,3.257827997E0
3.380781688E2,-1.950150490E0,-8.415556908E0,-8.255238086E-2
3.380969774E2,-2.389233351E0,-7.780262947E0,-2.475374937E0
3.381157860E2,-3.180061340E0,-7.390232563E0,-2.586641312E0
3.381345946E2,-3.878765583E0,-7.824530125E0,3.840480447E-1
3.381534032E2,-3.839283943E0,-8.673981667E0,3.098705292E0
3.381722118E2,-3.690928936E0,-1.075214863E1,4.264009953E0
3.381910204E2,-4.608576298E0,-1.279561901E1,3.833301783E0
3.382098290E2,-4.890929699E0,-1.249651623E1,2.069791555E0
3.382286376E2,-5.107480049E0,-1.082273674E1,8.099704385E-1
3.382474462E2,-5.270191669E0,-1.014317513E1,1.030110121E0
3.382662548E2,-5.759523869E0,-1.140658569E1,1.628315806E0
3.382850634E2,-6.673582554E0,-1.375872993E1,2.158325911E0
3.383038720E2,-6.760920525E0,-1.374198055E1,2.733799934E0
3.383226806E2,-4.362115860E0,-1.068275642E1,3.010170937E0
3.383414892E2,-2.842673302E0,-8.873783112E0,3.851248026E0
3.383602978E2,-2.987439156E0,-8.737391472E0,2.642872572E0
3.383791063E2,-3.774677753E0,-1.046381378E1,-3.445664644E-1
3.383979149E2,-3.337987661E0,-1.376112270E1,-1.128215909E0
3.384167235E2,-2.498106956E0,-1.747358704E1,-1.954936147E0
3.384355321E2,-1.566102386E0,-2.006381798E1,-3.279363394E0
3.384543407E2,-5.144568682E-1,-1.853600121E1,-2.634497643E0
3.384731493E2,-5.383851007E-2,-1.308156109E1,-5.312066078E-1
3.384919579E2,7.178467698E-3,-8.985049248E0,7.621139884E-1
3.385107665E2,-2.344966233E-1,-5.961717606E0,2.615355253E0
3.385295750E2,-8.027920127E-1,-4.377668858E0,3.632304668E0
3.385483837E2,-7.238288522E-1,-4.078566074E0,1.010967612E0
3.385671922E2,-4.773681164E-1,-3.769891977E0,-4.354937077E-1
3.385860009E2,-2.679961324E-1,-3.461217880E0,-9.367900491E-1
3.386048094E2,-1.316052489E-2,-3.576073408E0,-1.439282775E0
3.386236180E2,1.722832322E-1,-4.484149456E0,-3.705285788E0
3.386424267E2,-3.110669367E-2,-5.503491879E0,-4.888536453E0
3.386612352E2,-3.529413342E-1,-6.082555294E0,-3.722035646E0
3.386800438E2,-6.089733839E-1,-6.117250919E0,-1.989632010E0
3.386988524E2,-8.015955687E-1,-6.283552170E0,-8.985049129E-1
3.387176610E2,-5.958128572E-1,-7.386643410E0,-2.679961324E-1
3.387364696E2,-4.362115860E0,-1.313061428E1,2.811686325E1
3.387552782E2,-6.905686378E0,-1.661935043E1,2.324627113E1
3.387740868E2,-6.100501537E0,-1.352184105E1,4.345366001E0
3.387928954E2,-5.632704735E0,-9.377471924E0,5.071587563E0
3.388117039E2,-6.394818306E0,-6.275177479E0,1.093280697E1
3.388305125E2,-6.382854462E0,-4.972285271E0,7.283751965E0
3.388493211E2,-2.556730986E0,-8.420342445E0,-5.002195835E0
3.388681297E2,-3.110669553E-1,-1.219143105E1,-2.976671457E0
3.388869383E2,-1.119840980E0,-1.523629856E1,-8.303094506E-1
3.389057469E2,-1.584048629E0,-1.652842331E1,1.953739643E0
3.389245555E2,-1.670190215E0,-1.390469265E1,-8.135597110E-1
3.389433641E2,-6.843472719E-1,-1.073180962E1,-3.028116941E0
3.389621727E2,-1.292124242E-1,-9.133403778E0,-4.561916351E0
3.389809813E2,-2.129612118E-1,-8.852247238E0,-4.192225456E0
3.389997899E2,-1.965703845E0,-9.640682220E0,-2.408375978E0
3.390185985E2,-2.701496840E0,-9.702896118E0,-1.645065546E0
3.390374071E2,-2.599801779E0,-9.473184586E0,-1.488335729E0
3.390562157E2,-1.812563181E0,-9.194420815E0,-1.116251707E0
3.390750243E2,-1.970489502E0,-8.496912956E0,-2.608176768E-1
3.390938329E2,-2.971885681E0,-7.627122402E0,2.392822742E0
3.391126414E2,-4.260420799E0,-7.783852100E0,4.942375183E0
3.391314500E2,-3.718446493E0,-8.287541389E0,5.467599869E0
3.391502586E2,-2.376072884E0,-8.149953842E0,3.550948858E0
3.391690672E2,-1.398604870E0,-7.447660446E0,1.251446247E0
3.391878758E2,-1.499103427E0,-6.996613503E0,-1.764706731E0
3.392066844E2,-2.301895380E0,-7.552944660E0,-3.019742250E0
3.392254930E2,-3.056830883E0,-8.316255569E0,-9.882357717E-1
3.392443016E2,-3.467200041E0,-8.648857117E0,1.680957913E0
3.392631102E2,-4.403990269E0,-9.919445992E0,4.157529354E0
3.392819188E2,-6.065805435E0,-1.210170078E1,4.628915310E0
3.393007274E2,-6.787241459E0,-1.281954765E1,3.067598581E0
3.393195360E2,-6.417550564E0,-1.140419292E1,8.458628058E-1
3.393383446E2,-5.852844238E0,-1.014915752E1,1.555334684E-2
3.393571532E2,-4.893322468E0,-1.072463131E1,6.041877270E-1
3.393759618E2,-4.734199524E0,-1.301695538E1,1.532602906E0
3.393947704E2,-5.637490273E0,-1.434257889E1,2.141576290E0
3.394135789E2,-4.552345276E0,-1.234098244E1,3.221935749E0
3.394323875E2,-2.828316450E0,-9.555737495E0,4.334598064E0
3.394511961E2,-2.778067112E0,-8.121239662E0,4.565505505E0
3.394700047E2,-3.678964853E0,-8.450253487E0,3.170489967E-1
3.394888133E2,-3.717249870E0,-1.081914711E1,-1.130608678E0
3.395076219E2,-2.907279491E0,-1.439402485E1,-1.654636860E0
3.395264305E2,-1.952543259E0,-1.791506386E1,-2.124826431E0
3.395452391E2,-1.818545222E0,-1.936511421E1,-3.957728624E0
3.395640477E2,-1.858026743E0,-1.737548256E1,-3.194418192E0
3.395828563E2,-1.002592683E0,-1.299661636E1,-8.709874153E-1
3.396016649E2,-1.328016520E-1,-9.154939651E0,3.062812984E-1
3.396204735E2,6.699903309E-2,-6.358926296E0,1.239482164E0
3.396392821E2,-3.972085714E-1,-4.314259052E0,4.168296814E0
3.396580907E2,-4.007977843E-1,-3.755535126E0,2.421536446E0
3.396768993E2,1.196411322E-3,-3.541377544E0,-4.235295951E-1
3.396957079E2,-3.445664644E-1,-2.920439959E0,-1.566102386E0
3.397145164E2,-3.936193287E-1,-2.657229662E0,-2.407179594E0
3.397333250E2,-9.810572863E-2,-3.174079180E0,-2.904886723E0
3.397521336E2,6.101697683E-2,-4.298706055E0,-3.524627686E0
3.397709422E2,1.136590764E-1,-5.398207664E0,-2.863012314E0
3.397897508E2,-7.166503668E-1,-5.952146530E0,-1.374676585E0
3.398085594E2,-1.074377418E0,-7.231110096E0,-4.175475538E-1
3.398273680E2,-3.303291559E0,-1.216032505E1,2.696830750E1
3.398461766E2,-8.132007599E0,-1.767099571E1,3.389433289E1
3.398649852E2,-6.135197163E0,-1.447657681E1,5.832505226E0
3.398837938E2,-5.883950710E0,-9.929018021E0,2.706282377E0
3.399026024E2,-6.689135551E0,-6.404389858E0,1.001276588E1
3.399214110E2,-6.324230194E0,-4.479363918E0,9.448060036E0
3.399402196E2,-3.742374659E0,-7.659425259E0,-2.904886723E0
3.399590282E2,-1.147358418E0,-1.143769264E1,-4.055834293E0
3.399778368E2,-1.180858016E0,-1.505324745E1,-1.363908887E0
3.399966454E2,-2.151147604E0,-1.707996750E1,6.604190469E-1
3.400154539E2,-1.740778446E0,-1.529970837E1,9.092726111E-1
3.400342625E2,-4.845465720E-1,-1.083470058E1,-1.368694544E0
3.400530711E2,2.500499785E-1,-8.836693764E0,-3.200400352E0
3.400718797E2,2.273181528E-1,-8.161917686E0,-4.963910580E0
3.400906883E2,-1.333998680E0,-9.199206352E0,-3.725624800E0
3.401094969E2,-3.029313564E0,-9.664610863E0,-2.025524378E0
3.401283055E2,-3.046063185E0,-9.037691116E0,-2.001596212E0
3.401471141E2,-2.147558212E0,-8.687142372E0,-1.465603828E0
3.401659227E2,-1.934597135E0,-8.368897438E0,-1.158126116E0
3.401847313E2,-1.831705689E0,-7.981259823E0,-7.405785918E-1
3.402035399E2,-1.810170293E0,-7.374679565E0,1.606780410E0
3.402223485E2,-2.764906645E0,-8.267202377E0,5.343173027E0
3.402411571E2,-3.421736479E0,-8.962317467E0,6.374479294E0
3.402599657E2,-3.214757204E0,-8.870193481E0,3.902693748E0
3.402787743E2,-2.634497643E0,-8.029116631E0,1.471585929E-1
3.402975829E2,-2.562713146E0,-7.416553974E0,-2.811566591E0
3.403163914E2,-3.270988464E0,-7.777870178E0,-2.140379906E0
3.403352000E2,-3.689732552E0,-8.405985832E0,2.103291035E0
3.403540086E2,-3.936193228E0,-9.952945709E0,4.676771641E0
3.403728172E2,-5.199603558E0,-1.236730385E1,5.181657314E0
3.403916258E2,-6.245266914E0,-1.330289745E1,3.513859987E0
3.404104344E2,-5.458028316E0,-1.161476135E1,2.883351147E-1
3.404292430E2,-5.105087280E0,-1.003669453E1,-2.823530734E-1
3.404480516E2,-4.984249592E0,-1.028913784E1,8.997012973E-1
3.404668602E2,-5.644668579E0,-1.248096275E1,1.786242127E0
3.404856688E2,-6.775277138E0,-1.396570969E1,2.317448616E0
3.405044774E2,-6.203392506E0,-1.216989613E1,2.744567633E0
3.405232860E2,-4.484149456E0,-9.584450722E0,3.430111170E0
3.405420946E2,-3.312862873E0,-8.190631866E0,2.785245657E0
3.405609032E2,-2.830709219E0,-8.647661209E0,1.646261930E0
3.405797118E2,-2.986242771E0,-1.085982513E1,-1.974078715E-1
3.405985204E2,-2.985046148E0,-1.402552986E1,-9.906286001E-1
3.406173289E2,-1.988435626E0,-1.743410492E1,-2.002792597E0
3.406361375E2,-1.567298889E0,-1.885065651E1,-4.071387768E0
3.406549461E2,-1.383051515E0,-1.710987854E1,-3.802195072E0
3.406737547E2,-8.781659007E-1,-1.299661636E1,-1.439282775E0
3.406925633E2,-1.998006850E-1,-9.262616158E0,4.283152521E-1
3.407113719E2,-2.321037948E-1,-6.538387775E0,1.759921074E0
3.407301805E2,-9.116654396E-1,-4.669593334E0,5.283352375E0
3.407489891E2,-5.910272002E-1,-4.352544308E0,2.800798893E0
3.407677977E2,-2.751746029E-2,-4.244867325E0,-4.749752879E-1
3.407866063E2,-3.110669553E-1,-3.543770313E0,-1.558923960E0
3.408054149E2,-3.936193287E-1,-3.096312523E0,-2.257628202E0
3.408242235E2,-1.722832322E-1,-3.200400352E0,-2.657229662E0
3.408430321E2,1.710868180E-1,-3.632304668E0,-3.414557934E0
3.408618407E2,4.606183469E-1,-4.738985062E0,-3.552145243E0
3.408806493E2,-3.254238665E-1,-5.592026711E0,-2.455035925E0
3.408994579E2,-1.063609719E0,-6.579065800E0,-1.025324464E0
3.409182664E2,-1.022931695E0,-8.587840080E0,-2.667997181E-1
3.409370750E2,-7.119843960E0,-1.631665802E1,5.307280731E1
3.409558836E2,-7.953742504E0,-1.670190239E1,1.998006821E1
3.409746922E2,-5.979663849E0,-1.254556942E1,1.842473388E0
3.409935008E2,-6.394818306E0,-9.099904060E0,6.884150982E0
3.410123094E2,-6.764509678E0,-6.108876228E0,1.145803165E1
3.410311180E2,-5.067998409E0,-7.466803074E0,5.740381718E0
3.410499266E2,-2.137987137E0,-1.031665516E1,-4.365705013E0
3.410687352E2,-8.494520187E-2,-1.365583897E1,-3.067598581E0
3.410875438E2,-5.264210105E-1,-1.628674698E1,-1.148554921E0
3.411063524E2,-1.332802176E0,-1.528176212E1,-1.064806104E0
3.411251610E2,-7.046862841E-1,-1.124507046E1,-1.804188251E0
3.411439696E2,4.019941986E-1,-8.762516975E0,-2.475374937E0
3.411627782E2,7.585247755E-1,-8.244470596E0,-3.345165968E0
3.411815868E2,-5.874379873E-1,-8.668000221E0,-3.942175388E0
3.412003954E2,-2.501696110E0,-9.187242508E0,-2.889333248E0
3.412192040E2,-3.078366280E0,-8.965906143E0,-2.232503414E0
3.412380126E2,-2.443071842E0,-8.864211082E0,-1.877169371E0
3.412568211E2,-2.009970903E0,-8.449056625E0,-1.177268744E0
3.412756297E2,-2.079362869E0,-7.942974567E0,-1.121037364E0
3.412944384E2,-2.216950178E0,-7.326822758E0,-1.459621787E-1
3.413132470E2,-3.600001574E0,-7.854440212E0,4.910071850E0
3.413320556E2,-5.263013363E0,-8.664410591E0,9.288937569E0
3.413508642E2,-4.827519894E0,-9.183652878E0,5.558526993E0
3.413696728E2,-2.915654421E0,-8.407182693E0,9.858429432E-1
3.413884813E2,-2.337787628E0,-7.719245911E0,-2.070987940E0
3.414072899E2,-2.683550596E0,-7.877171993E0,-3.384647608E0
3.414260985E2,-3.067598581E0,-8.542376518E0,-7.058826834E-2
3.414449071E2,-3.138186932E0,-8.989834785E0,3.278167009E0
3.414637157E2,-3.649054527E0,-1.011326504E1,4.359723091E0
3.414825243E2,-4.979464054E0,-1.230269718E1,3.542573929E0
3.415013329E2,-5.146961689E0,-1.296670628E1,1.757528186E0
3.415201415E2,-4.814359188E0,-1.124746323E1,3.194418252E-1
3.415389501E2,-5.028516769E0,-9.918250084E0,8.207381964E-1
3.415577587E2,-5.157729149E0,-1.068275642E1,1.701296926E0
3.415765673E2,-5.633901119E0,-1.306840134E1,1.873580098E0
3.415953759E2,-5.808577061E0,-1.379103374E1,2.334198475E0
3.416141845E2,-3.960121393E0,-1.135394382E1,3.529413462E0
3.416329931E2,-3.285345554E0,-9.034101486E0,3.658625841E0
3.416518017E2,-3.966103554E0,-7.761120319E0,2.971885681E0
3.416706103E2,-4.804787636E0,-8.830712318E0,6.939185858E-1
3.416894188E2,-4.151547432E0,-1.157049370E1,-4.079762697E-1
3.417082274E2,-3.150151014E0,-1.511905003E1,-1.117448211E0
3.417270360E2,-2.215753794E0,-1.861735725E1,-2.161915302E0
3.417458446E2,-1.531406522E0,-1.991307068E1,-3.918246984E0
3.417646532E2,-8.721838593E-1,-1.670429420E1,-2.713460922E0
3.417834618E2,-4.677968323E-1,-1.223569870E1,-8.135597110E-1
3.418022704E2,-3.960121572E-1,-8.598608017E0,4.486542344E-1
3.418210790E2,-5.144568682E-1,-5.929414749E0,1.481157184E0
3.418398876E2,-6.759724021E-1,-4.199403763E0,3.077169895E0
3.418586962E2,-2.081755698E-1,-3.731606960E0,1.164108157E0
3.418775048E2,-1.196411322E-3,-3.208775282E0,-1.069591761E0
3.418963134E2,-4.426721856E-2,-2.662015200E0,-1.562513232E0
3.419151220E2,-2.404786795E-1,-2.426322222E0,-1.804188251E0
3.419339306E2,4.785645287E-3,-2.834298372E0,-2.394019127E0
3.419527392E2,4.654040039E-1,-3.852444410E0,-2.843869686E0
3.419715478E2,3.828516304E-1,-5.294120312E0,-2.776870728E0
3.419903564E2,-4.893322289E-1,-6.518048763E0,-1.452443361E0
3.420091650E2,-1.142572761E0,-7.916653633E0,-1.938186288E-1
3.420279736E2,-4.347758770E0,-1.354337597E1,2.610689163E1
3.420467822E2,-6.510870457E0,-1.614437485E1,2.154497528E1
3.420655908E2,-6.301498413E0,-1.293799210E1,3.954139471E0
3.420843994E2,-6.337390900E0,-9.305686951E0,5.822933674E0
3.421032080E2,-6.890132904E0,-7.076773167E0,1.144845963E1
3.421220166E2,-5.656632900E0,-6.763313293E0,8.307880402E0
3.421408251E2,-3.443271875E0,-6.805187702E0,3.638286829E0
3.421596337E2,-1.142572761E0,-9.168100357E0,9.332008362E-1
3.421784423E2,4.462614357E-1,-1.146999550E1,-1.252642632E0
3.421972509E2,1.683350682E0,-1.393460274E1,3.787838221E0
3.422160595E2,3.383451223E0,-1.592423439E1,8.372486115E0
3.422348681E2,9.571290612E-1,-1.247258759E1,-4.722235680E0
3.422536767E2,-5.623133183E-1,-9.121439934E0,-5.566901684E0
3.422724853E2,-1.049252748E0,-9.298508644E0,-2.861815929E0
3.422912939E2,-1.356730461E0,-1.013599682E1,-1.628315806E0
3.423101025E2,-2.433500528E0,-1.097468090E1,-1.798206210E0
3.423289111E2,-3.422932863E0,-1.105125141E1,-1.508674622E0
3.423477197E2,-4.736592293E0,-1.048176003E1,-2.018345833E0
3.423665283E2,-5.169693470E0,-1.023769188E1,-2.173879385E0
3.423853369E2,-5.310869694E0,-9.966106415E0,-2.136790514E0
3.424041455E2,-4.572684288E0,-8.742177963E0,-5.383850932E-1
3.424229541E2,-4.426722050E0,-8.718249321E0,5.516652584E0
3.424417626E2,-4.618147850E0,-8.646464348E0,7.783852100E0
3.424605712E2,-3.378665686E0,-7.298109055E0,3.672982693E0
3.424793799E2,6.077769399E-1,-6.832705021E0,5.156532526E-1
3.424981885E2,1.734796464E-1,-7.533802032E0,2.188236237E0
3.425169971E2,-1.655833244E0,-7.777870178E0,2.709871531E0
3.425358057E2,-2.622533560E0,-7.402196884E0,1.502692580E0
3.425546143E2,-3.074777126E0,-7.085147858E0,-1.507478207E-1
3.425734229E2,-2.605783939E0,-7.331608772E0,-1.526620865E0
3.425922314E2,-3.211168051E0,-8.739784241E0,-2.871387303E-1
3.426110400E2,-3.934996843E0,-1.034177971E1,9.355936646E-1
3.426298486E2,-4.530809879E0,-1.185284710E1,1.862812400E0
3.426486572E2,-3.620340586E0,-1.231944752E1,3.129812002E0
3.426674658E2,-3.623929977E0,-1.162911797E1,3.516252756E0
3.426862744E2,-4.584648132E0,-1.095314598E1,2.317448616E0
3.427050830E2,-5.219942570E0,-1.174277687E1,1.335195065E0
3.427238916E2,-6.400800705E0,-1.339502144E1,1.426122308E0
3.427427002E2,-6.760920525E0,-1.326700497E1,1.786242127E0
3.427615088E2,-4.657629490E0,-1.121755219E1,2.907279491E0
3.427803174E2,-3.851248026E0,-9.318847656E0,4.061816216E0
3.427991260E2,-3.029313564E0,-8.450253487E0,3.528217077E0
3.428179346E2,-3.427718401E0,-9.565308571E0,4.462614357E-1
3.428367432E2,-3.425325632E0,-1.257667542E1,-8.063812256E-1
3.428555518E2,-2.914458036E0,-1.620299911E1,-8.877372146E-1
3.428743604E2,-2.054238319E0,-1.923231125E1,-2.477767944E0
3.428931689E2,-1.323230863E0,-1.990349960E1,-3.720839262E0
3.429119775E2,-2.057827413E-1,-1.622333717E1,-2.076970100E0
3.429307862E2,2.572284341E-1,-1.176072311E1,-7.920243144E-1
3.429495948E2,3.744767308E-1,-8.572287560E0,2.416750938E-1
3.429684034E2,4.989035130E-1,-6.104090691E0,1.195214868E0
3.429872120E2,4.893322289E-1,-4.365705013E0,2.708675146E0
3.430060206E2,3.134597540E-1,-3.388236761E0,1.548156261E0
3.430248292E2,2.703889608E-1,-3.007778168E0,-3.589234129E-2
3.430436378E2,1.974078715E-1,-2.656033039E0,-9.296116233E-1
3.430624463E2,2.249253243E-1,-3.090330362E0,-1.922633052E0
3.430812549E2,2.991028316E-2,-4.336990833E0,-2.876172781E0
3.431000635E2,4.618147612E-1,-5.876772404E0,-3.879961967E0
3.431188721E2,2.512463741E-2,-7.086344242E0,-3.446861029E0
3.431376807E2,-8.626125455E-1,-7.694121361E0,-1.800599098E0
3.431564893E2,-8.949156404E-1,-8.472985268E0,-2.775674164E-1
3.431752979E2,-3.195614576E0,-1.090887833E1,1.879801559E1
3.431941065E2,-7.198806763E0,-1.389751434E1,2.908595657E1
3.432129151E2,-8.037490845E0,-1.333041477E1,1.319521999E1
3.432317237E2,-6.850651264E0,-1.012403297E1,2.646461725E0
3.432505323E2,-5.620740414E0,-8.207381248E0,4.607379913E0
3.432693409E2,-4.449453831E0,-7.637889862E0,8.269595146E0
3.432881495E2,-2.809173822E0,-8.920442581E0,7.604390144E0
3.433069581E2,-1.406979680E0,-1.118285656E1,-4.534398913E-1
3.433257667E2,9.092725813E-2,-1.305882931E1,-3.280559778E0
3.433445753E2,3.290131092E-1,-1.459621811E1,-7.250252366E-1
3.433633839E2,1.574477315E0,-1.346680546E1,4.252045631E0
3.433821925E2,9.894321561E-1,-9.694520950E0,-1.008574724E0
3.434010011E2,-4.067798331E-2,-9.275776863E0,-1.817348838E0
3.434198097E2,-1.601994753E0,-9.257830620E0,-2.252842426E0
3.434386183E2,-2.786442041E0,-9.801001549E0,-2.615355253E0
3.434574269E2,-3.583251953E0,-1.002233791E1,-2.439482689E0
3.434762355E2,-3.888336897E0,-9.907482147E0,-2.572284460E0
3.434950441E2,-3.927818298E0,-9.805787086E0,-2.481357098E0
3.435138526E2,-4.067798615E0,-9.207581520E0,-2.204986095E0
3.435326612E2,-3.332005501E0,-7.619943619E0,-1.221535921E0
3.435514698E2,-3.533002615E0,-7.596015453E0,2.986242771E0
3.435702784E2,-4.735395908E0,-7.713263988E0,1.007378292E1
3.435890870E2,-3.487539053E0,-8.644071579E0,6.022734642E0
3.436078956E2,-2.152343988E0,-8.988637924E0,2.207378864E0
3.436267042E2,-2.323430777E0,-8.053044319E0,5.994020700E-1
3.436455128E2,-3.029313564E0,-7.698906898E0,-7.860422134E-1
3.436643214E2,-3.099901676E0,-7.753942013E0,-9.643075466E-1
3.436831300E2,-2.760120869E0,-7.831708431E0,-1.627119333E-1
3.437019386E2,-2.492124796E0,-8.309076309E0,1.203589797E0
3.437207472E2,-2.709871531E0,-1.047697353E1,3.409772158E0
3.437395558E2,-3.615555048E0,-1.287099266E1,4.552345276E0
3.437583644E2,-4.621737003E0,-1.304686546E1,4.365705013E0
3.437771730E2,-5.170889854E0,-1.095912743E1,2.647658348E0
3.437959816E2,-5.321637630E0,-9.809376717E0,1.098305583E0
3.438147902E2,-5.227120876E0,-1.008694363E1,6.017948985E-1
3.438335988E2,-5.594419479E0,-1.147119141E1,1.518245935E0
3.438524074E2,-6.448657036E0,-1.226082325E1,1.871187329E0
3.438712160E2,-5.536991596E0,-1.079641533E1,3.148954630E0
3.438900246E2,-4.930410862E0,-8.456234932E0,4.522434711E0
3.439088332E2,-5.261816978E0,-7.517052174E0,3.540181160E0
3.439276418E2,-5.468796253E0,-9.678967476E0,4.163511395E-1
3.439464504E2,-4.570291042E0,-1.289252853E1,-8.338986635E-1
3.439652589E2,-3.646661758E0,-1.668395615E1,-1.016949654E0
3.439840675E2,-2.325823545E0,-1.967498398E1,-2.324627161E0
3.440028761E2,-9.080761671E-1,-2.011526299E1,-4.473381996E0
3.440216847E2,1.064806059E-1,-1.673420525E1,-3.184846878E0
3.440404934E2,4.594219327E-1,-1.183968639E1,-7.968099117E-1
3.440593020E2,8.913264275E-1,-8.195417404E0,7.728816867E-1
3.440781106E2,6.472585201E-1,-5.447260857E0,2.706282377E0
3.440969192E2,-4.307080805E-2,-3.877569199E0,4.627718925E0
3.441157278E2,-2.297109663E-1,-3.544966698E0,1.615155339E0
3.441345363E2,2.895315289E-1,-3.189632654E0,-6.257231236E-1
3.441533449E2,1.304088384E-1,-3.083152056E0,-1.532602906E0
3.441721535E2,-1.555334777E-1,-3.506681681E0,-2.374876499E0
3.441909621E2,-2.380858511E-1,-4.357329845E0,-3.318845034E0
