"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.141198723E2,7.635590737E-5,7.635590737E-4,-7.635590737E-4
5.141386829E2,3.817795368E-4,7.635590737E-4,-1.374406274E-3
5.141574937E2,3.817795368E-4,4.581354442E-4,-1.527118147E-4
5.141763043E2,6.872031372E-4,1.068982761E-3,-4.581354442E-4
5.141951151E2,6.872031372E-4,1.374406274E-3,1.527118147E-4
5.142139258E2,6.872031372E-4,4.581354442E-4,-7.635590737E-4
5.142327365E2,3.817795368E-4,4.581354442E-4,-1.374406274E-3
5.142515472E2,7.635590737E-5,2.290677279E-3,-1.679830020E-3
5.142703579E2,7.635590737E-5,1.985253533E-3,-1.985253533E-3
5.142891686E2,9.926267667E-4,1.374406274E-3,4.581354442E-4
5.143079793E2,1.298050396E-3,1.374406274E-3,1.374406274E-3
5.143267900E2,-2.290677221E-4,1.374406274E-3,1.527118147E-4
5.143456007E2,7.635590737E-5,-1.985253533E-3,-3.206948051E-3
5.143644114E2,1.603474026E-3,-2.596100792E-3,-2.596100792E-3
5.143832221E2,9.926267667E-4,4.581354442E-4,-2.596100792E-3
5.144020328E2,3.817795368E-4,2.596100792E-3,-1.374406274E-3
5.144208435E2,6.872031372E-4,2.290677279E-3,-7.635590737E-4
5.144396542E2,2.214321401E-3,1.068982761E-3,1.068982761E-3
5.144584650E2,9.926267667E-4,3.817795310E-3,1.679830020E-3
5.144772756E2,3.817795368E-4,1.985253533E-3,1.068982761E-3
5.144960864E2,7.635590737E-5,-1.374406274E-3,-7.635590737E-4
5.145148971E2,3.817795368E-4,-2.290677279E-3,-1.679830020E-3
5.145337078E2,1.298050396E-3,-3.817795310E-3,-2.290677279E-3
5.145525185E2,9.926267667E-4,-4.123218823E-3,-2.290677279E-3
5.145713292E2,1.908897655E-3,-4.123218823E-3,-2.901524538E-3
5.145901399E2,1.603474026E-3,-2.596100792E-3,-1.985253533E-3
5.146089506E2,1.908897655E-3,1.527118147E-4,-7.635590737E-4
5.146277613E2,1.603474026E-3,1.374406274E-3,4.581354442E-4
5.146465720E2,3.817795368E-4,1.374406274E-3,-7.635590737E-4
5.146653827E2,7.635590737E-5,-1.985253533E-3,-1.985253533E-3
5.146841934E2,6.872031372E-4,-2.596100792E-3,-1.374406274E-3
5.147030041E2,3.817795368E-4,-1.374406274E-3,-2.901524538E-3
5.147218148E2,-2.290677221E-4,-1.985253533E-3,-2.901524538E-3
5.147406255E2,6.872031372E-4,-3.817795310E-3,-2.901524538E-3
5.147594363E2,1.298050396E-3,-2.901524538E-3,-1.068982761E-3
5.147782470E2,1.298050396E-3,-1.985253533E-3,-1.527118147E-4
5.147970577E2,1.298050396E-3,-1.068982761E-3,-1.527118147E-4
5.148158684E2,3.817795368E-4,1.068982761E-3,-7.635590737E-4
5.148346791E2,3.817795368E-4,1.679830020E-3,-1.068982761E-3
5.148534898E2,3.817795368E-4,1.374406274E-3,-1.374406274E-3
5.148723005E2,-2.290677221E-4,7.635590737E-4,-2.290677279E-3
5.148911112E2,-5.344913807E-4,-1.068982761E-3,-1.679830020E-3
5.149099219E2,3.817795368E-4,-3.206948051E-3,-1.985253533E-3
5.149287326E2,3.817795368E-4,-4.428642802E-3,-1.374406274E-3
5.149475433E2,9.926267667E-4,-5.039489828E-3,-1.068982761E-3
5.149663540E2,9.926267667E-4,-4.123218823E-3,-1.068982761E-3
5.149851647E2,6.872031372E-4,-1.068982761E-3,-1.068982761E-3
5.150039754E2,6.872031372E-4,1.068982761E-3,-7.635590737E-4
5.150227862E2,6.872031372E-4,1.985253533E-3,-7.635590737E-4
5.150415968E2,6.872031372E-4,4.581354442E-4,-4.581354442E-4
5.150604076E2,3.817795368E-4,-1.374406274E-3,-1.068982761E-3
5.150792183E2,9.926267667E-4,-1.985253533E-3,-7.635590737E-4
5.150980290E2,6.872031372E-4,-1.068982761E-3,-4.581354442E-4
5.151168397E2,7.635590737E-5,-7.635590737E-4,-7.635590737E-4
5.151356504E2,7.635590737E-5,-1.527118147E-4,-1.068982761E-3
5.151544611E2,6.872031372E-4,7.635590737E-4,-1.374406274E-3
5.151732718E2,7.635590737E-5,1.068982761E-3,-1.068982761E-3
5.151920825E2,3.817795368E-4,1.679830020E-3,-7.635590737E-4
5.152108932E2,6.872031372E-4,1.679830020E-3,-1.527118147E-4
5.152297039E2,9.926267667E-4,4.581354442E-4,-7.635590737E-4
5.152485147E2,6.872031372E-4,1.068982761E-3,-7.635590737E-4
5.152673253E2,6.872031372E-4,4.581354442E-4,-1.374406274E-3
5.152861361E2,6.872031372E-4,4.581354442E-4,-7.635590737E-4
5.153049467E2,6.872031372E-4,7.635590737E-4,-1.374406274E-3
5.153237575E2,6.872031372E-4,1.068982761E-3,-7.635590737E-4
5.153425682E2,3.817795368E-4,1.374406274E-3,-4.581354442E-4
5.153613789E2,7.635590737E-5,7.635590737E-4,-7.635590737E-4
5.153801896E2,6.872031372E-4,-7.635590737E-4,-4.581354442E-4
5.153990003E2,1.603474026E-3,-4.581354442E-4,-7.635590737E-4
5.154178110E2,9.926267667E-4,4.581354442E-4,-4.581354442E-4
5.154366217E2,6.872031372E-4,7.635590737E-4,-7.635590737E-4
5.154554324E2,6.872031372E-4,1.374406274E-3,-7.635590737E-4
5.154742432E2,-2.290677221E-4,1.679830020E-3,-1.985253533E-3
5.154930538E2,-2.290677221E-4,1.679830020E-3,-1.679830020E-3
5.155118646E2,3.817795368E-4,1.068982761E-3,4.581354442E-4
5.155306753E2,3.817795368E-4,1.679830020E-3,1.679830020E-3
5.155494860E2,3.817795368E-4,1.068982761E-3,7.635590737E-4
5.155682967E2,7.635590737E-5,-1.985253533E-3,-1.374406274E-3
5.155871074E2,9.926267667E-4,-3.206948051E-3,-2.290677279E-3
5.156059181E2,1.603474026E-3,4.581354442E-4,-2.596100792E-3
5.156247288E2,9.926267667E-4,3.817795310E-3,-1.679830020E-3
5.156435395E2,9.926267667E-4,3.512371797E-3,-1.527118147E-4
5.156623502E2,1.908897655E-3,3.206948051E-3,1.985253533E-3
5.156811609E2,1.298050396E-3,2.901524538E-3,2.290677279E-3
5.156999716E2,7.635590737E-5,1.679830020E-3,2.596100792E-3
5.157187824E2,7.635590737E-5,-7.635590737E-4,1.527118147E-4
5.157375930E2,7.635590737E-5,-2.901524538E-3,-1.374406274E-3
5.157564038E2,3.817795368E-4,-4.123218823E-3,-1.985253533E-3
5.157752145E2,3.817795368E-4,-4.734066315E-3,-2.596100792E-3
5.157940252E2,9.926267667E-4,-5.344913341E-3,-2.901524538E-3
5.158128359E2,6.872031372E-4,-2.596100792E-3,-1.985253533E-3
5.158316466E2,1.908897655E-3,7.635590737E-4,-1.527118147E-4
5.158504573E2,1.298050396E-3,2.596100792E-3,7.635590737E-4
5.158692680E2,-5.344913807E-4,2.596100792E-3,4.581354442E-4
5.158880787E2,7.635590737E-5,-7.635590737E-4,-4.581354442E-4
5.159068895E2,6.872031372E-4,-2.596100792E-3,-1.374406274E-3
5.159257001E2,3.817795368E-4,-7.635590737E-4,-1.985253533E-3
5.159445109E2,-5.344913807E-4,-1.374406274E-3,-2.290677279E-3
5.159633216E2,3.817795368E-4,-4.428642802E-3,-1.985253533E-3
5.159821323E2,6.872031372E-4,-3.512371797E-3,1.527118147E-4
5.160009430E2,6.872031372E-4,-1.068982761E-3,4.581354442E-4
5.160197537E2,3.817795368E-4,-1.527118147E-4,7.635590737E-4
5.160385644E2,3.817795368E-4,1.679830020E-3,-1.527118147E-4
5.160573751E2,7.635590737E-5,2.290677279E-3,-7.635590737E-4
5.160761858E2,6.872031372E-4,7.635590737E-4,-1.679830020E-3
5.160949965E2,7.635590737E-5,4.581354442E-4,-1.374406274E-3
5.161138073E2,-2.290677221E-4,-4.581354442E-4,-1.679830020E-3
5.161326179E2,3.817795368E-4,-1.985253533E-3,-1.374406274E-3
5.161514287E2,3.817795368E-4,-3.512371797E-3,-7.635590737E-4
5.161702393E2,1.298050396E-3,-4.123218823E-3,-4.581354442E-4
5.161890501E2,6.872031372E-4,-2.901524538E-3,1.527118147E-4
5.162078608E2,9.926267667E-4,-1.679830020E-3,1.527118147E-4
5.162266715E2,3.817795368E-4,-1.527118147E-4,-1.527118147E-4
5.162454822E2,7.635590737E-5,4.581354442E-4,1.527118147E-4
5.162642929E2,3.817795368E-4,-1.527118147E-4,-4.581354442E-4
5.162831036E2,6.872031372E-4,-4.581354442E-4,-4.581354442E-4
5.163019143E2,9.926267667E-4,1.527118147E-4,-7.635590737E-4
5.163207250E2,3.817795368E-4,1.527118147E-4,-1.527118147E-4
5.163395358E2,3.817795368E-4,1.068982761E-3,1.527118147E-4
5.163583465E2,3.817795368E-4,1.374406274E-3,-7.635590737E-4
5.163771572E2,3.817795368E-4,2.290677279E-3,-1.527118147E-4
5.163959679E2,7.635590737E-5,3.206948051E-3,-4.581354442E-4
5.164147786E2,3.817795368E-4,2.290677279E-3,-7.635590737E-4
5.164335893E2,3.817795368E-4,1.374406274E-3,-1.374406274E-3
5.164524000E2,3.817795368E-4,1.374406274E-3,-7.635590737E-4
5.164712108E2,7.635590737E-5,7.635590737E-4,-1.068982761E-3
5.164900214E2,7.635590737E-5,7.635590737E-4,-1.527118147E-4
5.165088322E2,6.872031372E-4,1.374406274E-3,-1.068982761E-3
5.165276429E2,6.872031372E-4,7.635590737E-4,-4.581354442E-4
5.165464536E2,9.926267667E-4,7.635590737E-4,1.527118147E-4
5.165652643E2,9.926267667E-4,7.635590737E-4,-1.527118147E-4
5.165840750E2,6.872031372E-4,1.374406274E-3,-1.374406274E-3
5.166028857E2,7.635590737E-5,4.581354442E-4,-1.374406274E-3
5.166216964E2,6.872031372E-4,4.581354442E-4,-2.290677279E-3
5.166405071E2,7.635590737E-5,2.596100792E-3,-1.985253533E-3
5.166593178E2,-5.344913807E-4,1.985253533E-3,-1.374406274E-3
5.166781286E2,9.926267667E-4,-4.581354442E-4,1.527118147E-4
5.166969392E2,1.908897655E-3,-1.527118147E-4,4.581354442E-4
5.167157500E2,1.908897655E-3,1.068982761E-3,-1.527118147E-4
5.167345607E2,-5.344913807E-4,4.581354442E-4,-3.206948051E-3
5.167533714E2,6.872031372E-4,-1.679830020E-3,-3.512371797E-3
5.167721821E2,9.926267667E-4,1.527118147E-4,-2.290677279E-3
5.167909928E2,1.298050396E-3,3.206948051E-3,-1.068982761E-3
5.168098035E2,1.603474026E-3,3.512371797E-3,-1.527118147E-4
5.168286142E2,1.603474026E-3,2.596100792E-3,1.374406274E-3
5.168474250E2,1.298050396E-3,2.290677279E-3,1.068982761E-3
5.168662356E2,3.817795368E-4,1.679830020E-3,4.581354442E-4
5.168850464E2,3.817795368E-4,-1.374406274E-3,-1.068982761E-3
5.169038571E2,7.635590737E-5,-2.290677279E-3,-2.290677279E-3
5.169226678E2,9.926267667E-4,-2.901524538E-3,-2.596100792E-3
5.169414785E2,1.603474026E-3,-4.123218823E-3,-3.206948051E-3
5.169602892E2,1.603474026E-3,-4.123218823E-3,-2.596100792E-3
5.169790999E2,9.926267667E-4,-2.290677279E-3,-1.679830020E-3
5.169979106E2,1.603474026E-3,-1.527118147E-4,-4.581354442E-4
5.170167214E2,1.908897655E-3,2.290677279E-3,4.581354442E-4
5.170355321E2,3.817795368E-4,1.985253533E-3,-4.581354442E-4
5.170543428E2,3.817795368E-4,-1.068982761E-3,-1.985253533E-3
5.170731535E2,9.926267667E-4,-1.985253533E-3,-2.596100792E-3
5.170919642E2,3.817795368E-4,-7.635590737E-4,-2.901524538E-3
5.171107749E2,7.635590737E-5,-1.679830020E-3,-2.901524538E-3
5.171295857E2,9.926267667E-4,-2.901524538E-3,-1.985253533E-3
5.171483963E2,1.298050396E-3,-1.679830020E-3,-1.527118147E-4
5.171672071E2,1.298050396E-3,1.527118147E-4,1.527118147E-4
5.171860178E2,9.926267667E-4,7.635590737E-4,-7.635590737E-4
5.172048285E2,6.872031372E-4,4.581354442E-4,-1.068982761E-3
5.172236392E2,6.872031372E-4,1.374406274E-3,-1.374406274E-3
5.172424499E2,9.926267667E-4,1.068982761E-3,-1.985253533E-3
5.172612606E2,9.926267667E-4,4.581354442E-4,-1.068982761E-3
5.172800713E2,3.817795368E-4,-1.374406274E-3,-1.068982761E-3
5.172988821E2,3.817795368E-4,-1.985253533E-3,-1.679830020E-3
5.173176928E2,7.635590737E-5,-3.206948051E-3,-1.068982761E-3
5.173365035E2,1.298050396E-3,-3.817795310E-3,-1.374406274E-3
5.173553142E2,6.872031372E-4,-2.596100792E-3,-1.374406274E-3
5.173741249E2,9.926267667E-4,-1.527118147E-4,-1.374406274E-3
5.173929356E2,9.926267667E-4,7.635590737E-4,-1.374406274E-3
5.174117463E2,6.872031372E-4,7.635590737E-4,-1.527118147E-4
5.174305571E2,1.298050396E-3,-1.527118147E-4,-1.374406274E-3
5.174493677E2,9.926267667E-4,-1.068982761E-3,-4.581354442E-4
5.174681785E2,9.926267667E-4,-1.068982761E-3,-4.581354442E-4
5.174869892E2,9.926267667E-4,-1.527118147E-4,-4.581354442E-4
5.175057999E2,6.872031372E-4,-4.581354442E-4,-1.068982761E-3
5.175246106E2,3.817795368E-4,1.527118147E-4,-4.581354442E-4
5.175434213E2,7.635590737E-5,7.635590737E-4,-7.635590737E-4
5.175622320E2,1.298050396E-3,1.679830020E-3,-7.635590737E-4
5.175810427E2,6.872031372E-4,1.068982761E-3,-7.635590737E-4
5.175998535E2,3.817795368E-4,1.374406274E-3,-4.581354442E-4
5.176186642E2,6.872031372E-4,1.068982761E-3,-1.527118147E-4
5.176374749E2,6.872031372E-4,1.068982761E-3,-1.527118147E-4
5.176562856E2,9.926267667E-4,1.068982761E-3,-1.068982761E-3
5.176750963E2,6.872031372E-4,7.635590737E-4,-1.068982761E-3
5.176939070E2,7.635590737E-5,7.635590737E-4,-1.527118147E-4
5.177127177E2,6.872031372E-4,1.527118147E-4,-1.527118147E-4
5.177315285E2,1.298050396E-3,4.581354442E-4,-4.581354442E-4
5.177503391E2,9.926267667E-4,-1.527118147E-4,-7.635590737E-4
5.177691499E2,9.926267667E-4,-1.527118147E-4,-1.679830020E-3
5.177879606E2,3.817795368E-4,1.374406274E-3,-1.068982761E-3
5.178067713E2,7.635590737E-5,1.679830020E-3,-2.290677279E-3
5.178255820E2,6.872031372E-4,1.985253533E-3,-7.635590737E-4
5.178443927E2,1.603474026E-3,7.635590737E-4,1.068982761E-3
5.178632035E2,6.872031372E-4,1.374406274E-3,1.068982761E-3
5.178820141E2,-2.290677221E-4,-4.581354442E-4,-1.374406274E-3
5.179008249E2,6.872031372E-4,-2.596100792E-3,-2.596100792E-3
5.179196356E2,1.908897655E-3,-1.374406274E-3,-2.290677279E-3
5.179384463E2,6.872031372E-4,2.290677279E-3,-1.679830020E-3
5.179572570E2,3.817795368E-4,4.428642802E-3,-1.068982761E-3
5.179760677E2,6.872031372E-4,3.206948051E-3,4.581354442E-4
5.179948785E2,2.214321401E-3,2.596100792E-3,1.679830020E-3
5.180136891E2,-2.290677221E-4,3.206948051E-3,1.985253533E-3
5.180324999E2,-2.290677221E-4,4.581354442E-4,1.374406274E-3
5.180513106E2,-2.290677221E-4,-1.679830020E-3,-4.581354442E-4
5.180701213E2,3.817795368E-4,-3.512371797E-3,-2.290677279E-3
5.180889320E2,6.872031372E-4,-3.817795310E-3,-2.290677279E-3
5.181077427E2,1.603474026E-3,-4.428642802E-3,-2.901524538E-3
5.181265535E2,1.298050396E-3,-3.512371797E-3,-2.901524538E-3
5.181453641E2,1.908897655E-3,-1.068982761E-3,-1.374406274E-3
5.181641749E2,2.214321401E-3,7.635590737E-4,1.527118147E-4
5.181829856E2,6.872031372E-4,1.985253533E-3,4.581354442E-4
5.182017963E2,-5.344913807E-4,4.581354442E-4,-7.635590737E-4
5.182206070E2,6.872031372E-4,-3.206948051E-3,-1.374406274E-3
5.182394177E2,6.872031372E-4,-1.679830020E-3,-1.985253533E-3
5.182582285E2,3.817795368E-4,-7.635590737E-4,-2.901524538E-3
5.182770392E2,7.635590737E-5,-2.290677279E-3,-2.596100792E-3
5.182958499E2,9.926267667E-4,-3.512371797E-3,-1.374406274E-3
5.183146606E2,9.926267667E-4,-2.901524538E-3,-7.635590737E-4
5.183334713E2,1.298050396E-3,-1.679830020E-3,-1.527118147E-4
5.183522820E2,6.872031372E-4,4.581354442E-4,1.527118147E-4
5.183710927E2,3.817795368E-4,1.985253533E-3,-7.635590737E-4
5.183899035E2,7.635590737E-5,2.290677279E-3,-1.068982761E-3
5.184087141E2,7.635590737E-5,1.068982761E-3,-1.985253533E-3
5.184275249E2,7.635590737E-5,-1.068982761E-3,-1.374406274E-3
5.184463356E2,6.872031372E-4,-2.901524538E-3,-1.985253533E-3
5.184651463E2,3.817795368E-4,-4.428642802E-3,-1.985253533E-3
5.184839570E2,6.872031372E-4,-5.039489828E-3,-1.374406274E-3
5.185027677E2,6.872031372E-4,-4.428642802E-3,-1.068982761E-3
5.185215785E2,6.872031372E-4,-2.596100792E-3,-1.527118147E-4
5.185403892E2,1.298050396E-3,1.527118147E-4,-4.581354442E-4
5.185591999E2,3.817795368E-4,2.290677279E-3,-7.635590737E-4
5.185780106E2,9.926267667E-4,1.374406274E-3,-7.635590737E-4
5.185968213E2,3.817795368E-4,-4.581354442E-4,-1.068982761E-3
5.186156321E2,9.926267667E-4,-1.985253533E-3,-4.581354442E-4
5.186344427E2,9.926267667E-4,-1.985253533E-3,-4.581354442E-4
5.186532535E2,6.872031372E-4,-1.679830020E-3,-7.635590737E-4
5.186720642E2,3.817795368E-4,-4.581354442E-4,-1.068982761E-3
5.186908749E2,7.635590737E-5,1.374406274E-3,-1.068982761E-3
5.187096856E2,3.817795368E-4,1.985253533E-3,-1.374406274E-3
5.187284963E2,9.926267667E-4,1.068982761E-3,-4.581354442E-4
5.187473071E2,3.817795368E-4,4.581354442E-4,-7.635590737E-4
5.187661177E2,9.926267667E-4,4.581354442E-4,-1.068982761E-3
5.187849285E2,6.872031372E-4,7.635590737E-4,-4.581354442E-4
5.188037392E2,3.817795368E-4,4.581354442E-4,-1.068982761E-3
5.188225499E2,-2.290677221E-4,4.581354442E-4,-1.068982761E-3
5.188413607E2,3.817795368E-4,1.374406274E-3,-7.635590737E-4
5.188601713E2,3.817795368E-4,2.290677279E-3,-7.635590737E-4
5.188789821E2,3.817795368E-4,1.985253533E-3,-7.635590737E-4
5.188977928E2,6.872031372E-4,2.596100792E-3,-1.068982761E-3
5.189166035E2,7.635590737E-5,1.374406274E-3,-1.068982761E-3
5.189354142E2,9.926267667E-4,-4.581354442E-4,-1.527118147E-4
5.189542249E2,9.926267667E-4,4.581354442E-4,-1.527118147E-4
5.189730356E2,9.926267667E-4,4.581354442E-4,1.527118147E-4
5.189918463E2,3.817795368E-4,-1.527118147E-4,-1.527118147E-4
5.190106571E2,6.872031372E-4,-1.527118147E-4,-7.635590737E-4
5.190294678E2,7.635590737E-5,1.679830020E-3,-1.374406274E-3
5.190482785E2,-5.344913807E-4,1.985253533E-3,-1.985253533E-3
5.190670892E2,6.872031372E-4,1.374406274E-3,7.635590737E-4
5.190858999E2,6.872031372E-4,7.635590737E-4,1.679830020E-3
5.191047106E2,6.872031372E-4,1.374406274E-3,1.374406274E-3
5.191235214E2,7.635590737E-5,-4.581354442E-4,-1.374406274E-3
5.191423321E2,1.298050396E-3,-2.901524538E-3,-2.596100792E-3
5.191611428E2,1.603474026E-3,1.527118147E-4,-2.596100792E-3
5.191799535E2,3.817795368E-4,2.290677279E-3,-1.374406274E-3
5.191987642E2,3.817795368E-4,4.123218823E-3,-1.527118147E-4
5.192175750E2,1.908897655E-3,2.596100792E-3,2.596100792E-3
5.192363856E2,1.298050396E-3,3.512371797E-3,2.901524538E-3
5.192551964E2,-5.344913807E-4,2.596100792E-3,1.985253533E-3
5.192740071E2,6.872031372E-4,-4.581354442E-4,-1.527118147E-4
5.192928178E2,-2.290677221E-4,-2.290677279E-3,-2.290677279E-3
5.193116285E2,6.872031372E-4,-3.512371797E-3,-3.512371797E-3
5.193304392E2,6.872031372E-4,-4.734066315E-3,-2.290677279E-3
5.193492500E2,9.926267667E-4,-4.123218823E-3,-2.290677279E-3
5.193680607E2,9.926267667E-4,-2.290677279E-3,-1.679830020E-3
5.193868714E2,1.603474026E-3,7.635590737E-4,1.527118147E-4
5.194056821E2,1.603474026E-3,1.985253533E-3,1.374406274E-3
5.194244928E2,3.817795368E-4,1.985253533E-3,4.581354442E-4
5.194433036E2,-2.290677221E-4,1.527118147E-4,-4.581354442E-4
5.194621142E2,9.926267667E-4,-1.985253533E-3,-1.374406274E-3
5.194809250E2,7.635590737E-5,-1.527118147E-4,-2.290677279E-3
5.194997357E2,3.817795368E-4,-1.374406274E-3,-2.596100792E-3
5.195185464E2,7.635590737E-5,-3.512371797E-3,-1.374406274E-3
5.195373572E2,7.635590737E-5,-3.206948051E-3,-4.581354442E-4
5.195561678E2,9.926267667E-4,-7.635590737E-4,7.635590737E-4
5.195749786E2,7.635590737E-5,7.635590737E-4,1.068982761E-3
5.195937893E2,3.817795368E-4,1.374406274E-3,-1.527118147E-4
5.196126000E2,7.635590737E-5,2.290677279E-3,-7.635590737E-4
5.196314107E2,3.817795368E-4,1.679830020E-3,-1.374406274E-3
5.196502214E2,3.817795368E-4,-1.527118147E-4,-1.374406274E-3
5.196690322E2,3.817795368E-4,-7.635590737E-4,-1.985253533E-3
5.196878429E2,3.817795368E-4,-1.374406274E-3,-1.374406274E-3
5.197066536E2,7.635590737E-5,-2.596100792E-3,-1.068982761E-3
5.197254643E2,3.817795368E-4,-4.123218823E-3,-7.635590737E-4
5.197442750E2,9.926267667E-4,-3.817795310E-3,-7.635590737E-4
5.197630858E2,6.872031372E-4,-1.985253533E-3,-7.635590737E-4
5.197818964E2,6.872031372E-4,7.635590737E-4,-1.068982761E-3
5.198007072E2,3.817795368E-4,7.635590737E-4,-1.068982761E-3
5.198195179E2,9.926267667E-4,-1.527118147E-4,-1.374406274E-3
5.198383286E2,3.817795368E-4,-1.374406274E-3,-7.635590737E-4
5.198571393E2,7.635590737E-5,-1.068982761E-3,-1.374406274E-3
5.198759500E2,3.817795368E-4,-1.068982761E-3,-1.374406274E-3
5.198947608E2,7.635590737E-5,4.581354442E-4,-7.635590737E-4
5.199135715E2,-2.290677221E-4,7.635590737E-4,-1.374406274E-3
5.199323822E2,3.817795368E-4,2.596100792E-3,-1.679830020E-3
5.199511929E2,1.298050396E-3,1.985253533E-3,-1.679830020E-3
5.199700036E2,9.926267667E-4,2.596100792E-3,-1.679830020E-3
5.199888143E2,1.298050396E-3,3.512371797E-3,-2.596100792E-3
5.200076251E2,9.926267667E-4,4.123218823E-3,-1.985253533E-3
5.200264358E2,7.635590737E-5,3.817795310E-3,-1.068982761E-3
5.200452465E2,-5.344913807E-4,1.679830020E-3,-1.374406274E-3
5.200640572E2,3.817795368E-4,-1.068982761E-3,-7.635590737E-4
5.200828679E2,1.603474026E-3,-1.068982761E-3,-1.068982761E-3
5.201016787E2,1.908897655E-3,1.374406274E-3,-1.374406274E-3
5.201204893E2,-2.290677221E-4,2.290677279E-3,-1.985253533E-3
5.201393001E2,-2.290677221E-4,-4.581354442E-4,-1.374406274E-3
5.201581108E2,7.635590737E-5,-1.374406274E-3,-4.581354442E-4
5.201769215E2,7.635590737E-5,-1.374406274E-3,-4.581354442E-4
5.201957322E2,6.872031372E-4,-1.679830020E-3,1.068982761E-3
5.202145429E2,1.298050396E-3,1.527118147E-4,1.679830020E-3
5.202333537E2,6.872031372E-4,-1.527118147E-4,1.679830020E-3
5.202521644E2,9.926267667E-4,-4.581354442E-4,-1.374406274E-3
5.202709751E2,2.214321401E-3,-4.581354442E-4,-3.206948051E-3
5.202897858E2,3.130592173E-3,2.901524538E-3,-3.512371797E-3
5.203085965E2,6.872031372E-4,5.650337320E-3,-2.290677279E-3
5.203274073E2,6.872031372E-4,5.650337320E-3,-7.635590737E-4
5.203462180E2,1.298050396E-3,1.374406274E-3,1.068982761E-3
5.203650287E2,1.908897655E-3,1.068982761E-3,2.596100792E-3
5.203838394E2,7.635590737E-5,1.679830020E-3,2.596100792E-3
5.204026501E2,7.635590737E-5,-1.374406274E-3,1.068982761E-3
5.204214609E2,-5.344913807E-4,-4.123218823E-3,-4.581354442E-4
5.204402716E2,9.926267667E-4,-5.344913341E-3,-2.290677279E-3
5.204590823E2,1.298050396E-3,-4.428642802E-3,-2.596100792E-3
5.204778930E2,9.926267667E-4,-4.123218823E-3,-3.817795310E-3
5.204967037E2,1.298050396E-3,-1.985253533E-3,-3.206948051E-3
5.205155145E2,1.908897655E-3,1.068982761E-3,-1.985253533E-3
5.205343252E2,1.908897655E-3,2.596100792E-3,-1.527118147E-4
5.205531359E2,9.926267667E-4,1.985253533E-3,1.527118147E-4
5.205719466E2,6.872031372E-4,-1.374406274E-3,-4.581354442E-4
5.205907573E2,9.926267667E-4,-4.123218823E-3,-1.068982761E-3
5.206095680E2,3.817795368E-4,-1.374406274E-3,-2.290677279E-3
5.206283788E2,-2.290677221E-4,-1.679830020E-3,-2.290677279E-3
5.206471895E2,-5.344913807E-4,-3.206948051E-3,-2.596100792E-3
5.206660002E2,6.872031372E-4,-4.123218823E-3,-1.985253533E-3
5.206848109E2,9.926267667E-4,-7.635590737E-4,-7.635590737E-4
5.207036216E2,6.872031372E-4,1.527118147E-4,-1.527118147E-4
5.207224324E2,6.872031372E-4,7.635590737E-4,-1.068982761E-3
5.207412430E2,3.817795368E-4,1.679830020E-3,-1.068982761E-3
5.207600538E2,3.817795368E-4,1.374406274E-3,-1.374406274E-3
5.207788645E2,3.817795368E-4,1.527118147E-4,-1.374406274E-3
5.207976752E2,3.817795368E-4,-7.635590737E-4,-1.985253533E-3
5.208164860E2,3.817795368E-4,-1.679830020E-3,-1.985253533E-3
5.208352966E2,3.817795368E-4,-3.206948051E-3,-1.374406274E-3
5.208541074E2,6.872031372E-4,-3.817795310E-3,-1.374406274E-3
5.208729181E2,6.872031372E-4,-4.428642802E-3,-1.374406274E-3
5.208917288E2,6.872031372E-4,-2.596100792E-3,-7.635590737E-4
5.209105396E2,6.872031372E-4,1.527118147E-4,-4.581354442E-4
5.209293502E2,6.872031372E-4,1.374406274E-3,-1.527118147E-4
5.209481610E2,1.298050396E-3,1.374406274E-3,-1.527118147E-4
5.209669717E2,1.298050396E-3,-1.527118147E-4,-1.527118147E-4
5.209857824E2,9.926267667E-4,-1.068982761E-3,-4.581354442E-4
5.210045932E2,9.926267667E-4,-1.374406274E-3,-1.068982761E-3
5.210234038E2,6.872031372E-4,-4.581354442E-4,-1.068982761E-3
5.210422146E2,3.817795368E-4,-1.527118147E-4,-1.068982761E-3
5.210610253E2,3.817795368E-4,1.527118147E-4,-1.374406274E-3
5.210798360E2,3.817795368E-4,1.527118147E-4,-1.068982761E-3
5.210986467E2,6.872031372E-4,1.679830020E-3,1.527118147E-4
5.211174574E2,3.817795368E-4,1.985253533E-3,-1.527118147E-4
5.211362682E2,9.926267667E-4,1.679830020E-3,-7.635590737E-4
5.211550789E2,6.872031372E-4,1.985253533E-3,-4.581354442E-4
5.211738896E2,7.635590737E-5,1.374406274E-3,-7.635590737E-4
5.211927003E2,7.635590737E-5,-1.527118147E-4,-4.581354442E-4
5.212115110E2,6.872031372E-4,-1.527118147E-4,-1.527118147E-4
5.212303217E2,6.872031372E-4,1.068982761E-3,-4.581354442E-4
5.212491325E2,7.635590737E-5,1.068982761E-3,-4.581354442E-4
5.212679432E2,9.926267667E-4,4.581354442E-4,-7.635590737E-4
5.212867539E2,3.817795368E-4,1.374406274E-3,-7.635590737E-4
5.213055647E2,-2.290677221E-4,1.985253533E-3,-1.374406274E-3
