"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.368068539E2,7.353144169E0,5.503492355E-1,-6.344569206E0
1.368256637E2,7.345965385E0,5.563312769E-1,-6.325426579E0
1.368444735E2,7.361518860E0,5.623133183E-1,-6.332605362E0
1.368632834E2,7.373483181E0,5.730810165E-1,-6.336194515E0
1.368820932E2,7.366304398E0,5.647061467E-1,-6.315855503E0
1.369009031E2,7.363911629E0,5.659025311E-1,-6.327819347E0
1.369197129E2,7.363911629E0,5.682953596E-1,-6.324230194E0
1.369385227E2,7.357929707E0,5.635097623E-1,-6.344569206E0
1.369573326E2,7.353144169E0,5.587241054E-1,-6.342176437E0
1.369761424E2,7.366304398E0,5.407779217E-1,-6.344569206E0
1.369949522E2,7.357929707E0,5.670989752E-1,-6.326622963E0
1.370137620E2,7.361518860E0,5.527420044E-1,-6.340980053E0
1.370325719E2,7.347161770E0,5.790630579E-1,-6.312266350E0
1.370513817E2,7.345965385E0,5.754738450E-1,-6.320641041E0
1.370701916E2,7.361518860E0,5.515456200E-1,-6.346961975E0
1.370890014E2,7.387839794E0,5.120640397E-1,-6.363711834E0
1.371078112E2,7.377072334E0,5.288137794E-1,-6.350551128E0
1.371266210E2,7.360322475E0,5.479564071E-1,-6.329015732E0
1.371454309E2,7.385447025E0,5.790630579E-1,-6.349354744E0
1.371642407E2,7.339983463E0,5.647061467E-1,-6.350551128E0
1.371830506E2,7.331608772E0,5.850451589E-1,-6.317051888E0
1.372018604E2,7.338787079E0,5.706881881E-1,-6.305087566E0
1.372206702E2,7.351947784E0,5.575276613E-1,-6.339783669E0
1.372394801E2,7.383054256E0,5.347958803E-1,-6.342176437E0
1.372582899E2,7.366304398E0,5.515456200E-1,-6.321837425E0
1.372770997E2,7.359126091E0,5.324030519E-1,-6.327819347E0
1.372959096E2,7.381857872E0,5.527420044E-1,-6.339783669E0
1.373147194E2,7.378268719E0,5.659025311E-1,-6.345765591E0
1.373335292E2,7.372286797E0,5.575276613E-1,-6.331408501E0
1.373523391E2,7.356733322E0,5.826523304E-1,-6.336194515E0
1.373711489E2,7.350750923E0,5.742774606E-1,-6.348158360E0
1.373899588E2,7.349554539E0,5.503492355E-1,-6.332605362E0
1.374087685E2,7.347161770E0,5.455635786E-1,-6.317051888E0
1.374275784E2,7.355536938E0,5.371887088E-1,-6.313462734E0
1.374463882E2,7.368697166E0,5.563312769E-1,-6.339783669E0
1.374651981E2,7.359126091E0,5.623133183E-1,-6.343372822E0
1.374840079E2,7.357929707E0,5.635097623E-1,-6.321837425E0
1.375028177E2,7.350750923E0,5.551348329E-1,-6.329015732E0
1.375216276E2,7.372286797E0,5.563312769E-1,-6.337390900E0
1.375404374E2,7.363911629E0,5.623133183E-1,-6.354140759E0
1.375592472E2,7.355536938E0,5.647061467E-1,-6.352943897E0
1.375780571E2,7.371089935E0,5.670989752E-1,-6.344569206E0
1.375968669E2,7.371089935E0,5.551348329E-1,-6.331408501E0
1.376156767E2,7.349554539E0,5.635097623E-1,-6.317051888E0
1.376344866E2,7.359126091E0,5.706881881E-1,-6.319444656E0
1.376532964E2,7.344769001E0,5.563312769E-1,-6.327819347E0
1.376721063E2,7.336394310E0,5.778666735E-1,-6.337390900E0
1.376909161E2,7.373483181E0,5.407779217E-1,-6.330212116E0
1.377097259E2,7.367500782E0,5.563312769E-1,-6.334998131E0
1.377285357E2,7.359126091E0,5.551348329E-1,-6.345765591E0
1.377473456E2,7.353144169E0,5.491527915E-1,-6.357729912E0
1.377661554E2,7.363911629E0,5.611169338E-1,-6.350551128E0
1.377849653E2,7.373483181E0,5.706881881E-1,-6.336194515E0
1.378037751E2,7.360322475E0,5.587241054E-1,-6.330212116E0
1.378225849E2,7.360322475E0,5.659025311E-1,-6.323033810E0
1.378413947E2,7.356733322E0,5.647061467E-1,-6.339783669E0
1.378602046E2,7.356733322E0,5.670989752E-1,-6.339783669E0
1.378790144E2,7.355536938E0,5.527420044E-1,-6.333801746E0
1.378978243E2,7.363911629E0,5.551348329E-1,-6.339783669E0
1.379166341E2,7.360322475E0,5.551348329E-1,-6.333801746E0
1.379354439E2,7.369893551E0,5.670989752E-1,-6.327819347E0
1.379542538E2,7.375875950E0,5.491527915E-1,-6.344569206E0
1.379730636E2,7.363911629E0,5.527420044E-1,-6.346961975E0
1.379918734E2,7.357929707E0,5.443671346E-1,-6.342176437E0
1.380106833E2,7.355536938E0,5.587241054E-1,-6.326622963E0
1.380294931E2,7.359126091E0,5.563312769E-1,-6.343372822E0
1.380483029E2,7.353144169E0,5.659025311E-1,-6.333801746E0
1.380671128E2,7.359126091E0,5.682953596E-1,-6.334998131E0
1.380859226E2,7.367500782E0,5.611169338E-1,-6.345765591E0
1.381047325E2,7.357929707E0,5.527420044E-1,-6.321837425E0
1.381235423E2,7.369893551E0,5.670989752E-1,-6.331408501E0
1.381423521E2,7.357929707E0,5.706881881E-1,-6.337390900E0
1.381611619E2,7.355536938E0,5.539384484E-1,-6.325426579E0
1.381799718E2,7.339983463E0,5.778666735E-1,-6.318248272E0
1.381987816E2,7.344769001E0,5.599204898E-1,-6.333801746E0
1.382175915E2,7.375875950E0,5.551348329E-1,-6.348158360E0
1.382364013E2,7.366304398E0,5.383850932E-1,-6.334998131E0
1.382552111E2,7.359126091E0,5.467599630E-1,-6.327819347E0
1.382740209E2,7.389036179E0,5.599204898E-1,-6.356533527E0
1.382928308E2,7.366304398E0,5.682953596E-1,-6.345765591E0
1.383116406E2,7.351947784E0,5.611169338E-1,-6.331408501E0
1.383304505E2,7.349554539E0,5.754738450E-1,-6.297909260E0
1.383492603E2,7.354340553E0,5.826523304E-1,-6.329015732E0
1.383680702E2,7.353144169E0,5.826523304E-1,-6.342176437E0
1.383868800E2,7.365108013E0,5.575276613E-1,-6.333801746E0
1.384056898E2,7.355536938E0,5.312066078E-1,-6.313462734E0
1.384244996E2,7.355536938E0,5.491527915E-1,-6.336194515E0
1.384433095E2,7.359126091E0,5.503492355E-1,-6.339783669E0
1.384621193E2,7.375875950E0,5.611169338E-1,-6.334998131E0
1.384809292E2,7.360322475E0,5.659025311E-1,-6.333801746E0
1.384997390E2,7.367500782E0,5.742774606E-1,-6.352943897E0
1.385185488E2,7.366304398E0,5.862415433E-1,-6.348158360E0
1.385373587E2,7.361518860E0,5.647061467E-1,-6.336194515E0
1.385561685E2,7.338787079E0,5.539384484E-1,-6.321837425E0
1.385749783E2,7.350750923E0,5.491527915E-1,-6.326622963E0
1.385937882E2,7.377072334E0,5.575276613E-1,-6.336194515E0
1.386125980E2,7.363911629E0,5.647061467E-1,-6.338587284E0
1.386314078E2,7.363911629E0,5.623133183E-1,-6.326622963E0
1.386502177E2,7.362715244E0,5.694918036E-1,-6.315855503E0
1.386690275E2,7.361518860E0,5.670989752E-1,-6.334998131E0
1.386878373E2,7.360322475E0,5.766702294E-1,-6.340980053E0
1.387066472E2,7.351947784E0,5.431707501E-1,-6.339783669E0
1.387254570E2,7.359126091E0,5.527420044E-1,-6.348158360E0
1.387442668E2,7.347161770E0,5.647061467E-1,-6.334998131E0
1.387630767E2,7.357929707E0,5.599204898E-1,-6.327819347E0
1.387818865E2,7.363911629E0,5.694918036E-1,-6.317051888E0
1.388006964E2,7.361518860E0,5.694918036E-1,-6.330212116E0
1.388195062E2,7.365108013E0,5.682953596E-1,-6.325426579E0
1.388383160E2,7.363911629E0,5.563312769E-1,-6.346961975E0
1.388571258E2,7.368697166E0,5.659025311E-1,-6.340980053E0
1.388759357E2,7.372286797E0,5.539384484E-1,-6.344569206E0
1.388947455E2,7.359126091E0,5.551348329E-1,-6.354140759E0
1.389135554E2,7.347161770E0,5.551348329E-1,-6.344569206E0
1.389323652E2,7.357929707E0,5.551348329E-1,-6.323033810E0
1.389511751E2,7.362715244E0,5.730810165E-1,-6.334998131E0
1.389699849E2,7.360322475E0,5.754738450E-1,-6.324230194E0
1.389887947E2,7.371089935E0,5.539384484E-1,-6.331408501E0
1.390076045E2,7.368697166E0,5.527420044E-1,-6.334998131E0
1.390264144E2,7.360322475E0,5.706881881E-1,-6.345765591E0
1.390452242E2,7.359126091E0,5.635097623E-1,-6.339783669E0
1.390640341E2,7.362715244E0,5.647061467E-1,-6.343372822E0
1.390828439E2,7.350750923E0,5.587241054E-1,-6.343372822E0
1.391016538E2,7.357929707E0,5.647061467E-1,-6.342176437E0
1.391204636E2,7.353144169E0,5.599204898E-1,-6.338587284E0
1.391392734E2,7.365108013E0,5.706881881E-1,-6.332605362E0
1.391580832E2,7.349554539E0,5.539384484E-1,-6.329015732E0
1.391768931E2,7.357929707E0,5.647061467E-1,-6.332605362E0
1.391957029E2,7.355536938E0,5.515456200E-1,-6.329015732E0
1.392145128E2,7.367500782E0,5.587241054E-1,-6.336194515E0
1.392333226E2,7.368697166E0,5.599204898E-1,-6.331408501E0
1.392521325E2,7.360322475E0,5.670989752E-1,-6.329015732E0
1.392709422E2,7.345965385E0,5.635097623E-1,-6.346961975E0
1.392897521E2,7.351947784E0,5.670989752E-1,-6.333801746E0
1.393085619E2,7.344769001E0,5.515456200E-1,-6.340980053E0
1.393273718E2,7.350750923E0,5.635097623E-1,-6.348158360E0
1.393461816E2,7.372286797E0,5.467599630E-1,-6.342176437E0
1.393649915E2,7.365108013E0,5.599204898E-1,-6.334998131E0
1.393838013E2,7.362715244E0,5.455635786E-1,-6.336194515E0
1.394026112E2,7.359126091E0,5.647061467E-1,-6.332605362E0
1.394214209E2,7.345965385E0,5.814558864E-1,-6.313462734E0
1.394402308E2,7.338787079E0,5.802595019E-1,-6.331408501E0
1.394590406E2,7.375875950E0,5.395814776E-1,-6.343372822E0
1.394778505E2,7.368697166E0,5.335994363E-1,-6.349354744E0
1.394966603E2,7.374679565E0,5.407779217E-1,-6.330212116E0
1.395154702E2,7.377072334E0,5.766702294E-1,-6.348158360E0
1.395342800E2,7.369893551E0,5.790630579E-1,-6.349354744E0
1.395530898E2,7.348358154E0,5.814558864E-1,-6.330212116E0
1.395718997E2,7.329215527E0,5.994020700E-1,-6.309873104E0
1.395907095E2,7.348358154E0,5.599204898E-1,-6.326622963E0
1.396095193E2,7.359126091E0,5.659025311E-1,-6.343372822E0
1.396283292E2,7.360322475E0,5.407779217E-1,-6.319444656E0
1.396471390E2,7.365108013E0,5.455635786E-1,-6.321837425E0
1.396659489E2,7.363911629E0,5.575276613E-1,-6.325426579E0
1.396847587E2,7.369893551E0,5.539384484E-1,-6.345765591E0
1.397035685E2,7.360322475E0,5.527420044E-1,-6.334998131E0
1.397223783E2,7.343572617E0,5.682953596E-1,-6.351747513E0
1.397411882E2,7.350750923E0,5.670989752E-1,-6.334998131E0
1.397599980E2,7.357929707E0,5.934200287E-1,-6.337390900E0
1.397788079E2,7.363911629E0,5.467599630E-1,-6.332605362E0
1.397976177E2,7.354340553E0,5.599204898E-1,-6.309873104E0
1.398164276E2,7.357929707E0,5.431707501E-1,-6.318248272E0
1.398352374E2,7.379465103E0,5.491527915E-1,-6.348158360E0
1.398540472E2,7.372286797E0,5.694918036E-1,-6.351747513E0
1.398728570E2,7.361518860E0,5.587241054E-1,-6.327819347E0
1.398916669E2,7.351947784E0,5.814558864E-1,-6.326622963E0
1.399104767E2,7.348358154E0,5.742774606E-1,-6.348158360E0
1.399292866E2,7.349554539E0,5.563312769E-1,-6.349354744E0
1.399480964E2,7.362715244E0,5.563312769E-1,-6.350551128E0
1.399669063E2,7.354340553E0,5.395814776E-1,-6.334998131E0
1.399857161E2,7.357929707E0,5.467599630E-1,-6.336194515E0
1.400045259E2,7.363911629E0,5.611169338E-1,-6.321837425E0
1.400233358E2,7.351947784E0,5.527420044E-1,-6.319444656E0
1.400421456E2,7.361518860E0,5.730810165E-1,-6.325426579E0
1.400609554E2,7.361518860E0,5.706881881E-1,-6.325426579E0
1.400797653E2,7.362715244E0,5.706881881E-1,-6.329015732E0
1.400985751E2,7.366304398E0,5.706881881E-1,-6.350551128E0
1.401173850E2,7.365108013E0,5.587241054E-1,-6.348158360E0
1.401361948E2,7.363911629E0,5.730810165E-1,-6.357729912E0
1.401550046E2,7.363911629E0,5.647061467E-1,-6.340980053E0
1.401738145E2,7.351947784E0,5.718846321E-1,-6.339783669E0
1.401926243E2,7.365108013E0,5.682953596E-1,-6.324230194E0
1.402114341E2,7.361518860E0,5.694918036E-1,-6.331408501E0
1.402302440E2,7.357929707E0,5.682953596E-1,-6.333801746E0
1.402490538E2,7.366304398E0,5.647061467E-1,-6.338587284E0
1.402678637E2,7.350750923E0,5.623133183E-1,-6.343372822E0
1.402866735E2,7.354340553E0,5.563312769E-1,-6.345765591E0
1.403054833E2,7.351947784E0,5.647061467E-1,-6.342176437E0
1.403242932E2,7.373483181E0,5.611169338E-1,-6.331408501E0
1.403431030E2,7.356733322E0,5.551348329E-1,-6.331408501E0
1.403619128E2,7.368697166E0,5.611169338E-1,-6.332605362E0
1.403807227E2,7.355536938E0,5.539384484E-1,-6.327819347E0
1.403995325E2,7.374679565E0,5.647061467E-1,-6.331408501E0
1.404183423E2,7.369893551E0,5.587241054E-1,-6.337390900E0
1.404371522E2,7.357929707E0,5.754738450E-1,-6.344569206E0
1.404559620E2,7.363911629E0,5.623133183E-1,-6.339783669E0
1.404747719E2,7.360322475E0,5.682953596E-1,-6.350551128E0
1.404935817E2,7.365108013E0,5.659025311E-1,-6.332605362E0
1.405123916E2,7.363911629E0,5.539384484E-1,-6.336194515E0
1.405312014E2,7.371089935E0,5.467599630E-1,-6.333801746E0
1.405500112E2,7.350750923E0,5.647061467E-1,-6.323033810E0
1.405688210E2,7.339983463E0,5.778666735E-1,-6.311069489E0
1.405876309E2,7.355536938E0,5.718846321E-1,-6.327819347E0
1.406064407E2,7.369893551E0,5.479564071E-1,-6.366104603E0
1.406252506E2,7.381857872E0,5.324030519E-1,-6.356533527E0
1.406440604E2,7.365108013E0,5.335994363E-1,-6.339783669E0
1.406628703E2,7.374679565E0,5.635097623E-1,-6.332605362E0
1.406816801E2,7.373483181E0,5.874379873E-1,-6.348158360E0
1.407004900E2,7.347161770E0,5.682953596E-1,-6.326622963E0
1.407192998E2,7.343572617E0,5.910272002E-1,-6.315855503E0
1.407381096E2,7.365108013E0,5.611169338E-1,-6.312266350E0
1.407569195E2,7.371089935E0,5.479564071E-1,-6.339783669E0
1.407757293E2,7.371089935E0,5.479564071E-1,-6.324230194E0
1.407945391E2,7.351947784E0,5.395814776E-1,-6.326622963E0
1.408133490E2,7.355536938E0,5.539384484E-1,-6.338587284E0
1.408321588E2,7.373483181E0,5.551348329E-1,-6.346961975E0
1.408509687E2,7.373483181E0,5.599204898E-1,-6.334998131E0
1.408697785E2,7.359126091E0,5.647061467E-1,-6.331408501E0
1.408885883E2,7.357929707E0,5.694918036E-1,-6.339783669E0
1.409073982E2,7.367500782E0,5.587241054E-1,-6.352943897E0
1.409262080E2,7.362715244E0,5.694918036E-1,-6.331408501E0
1.409450179E2,7.361518860E0,5.479564071E-1,-6.315855503E0
1.409638277E2,7.356733322E0,5.479564071E-1,-6.317051888E0
1.409826375E2,7.374679565E0,5.539384484E-1,-6.337390900E0
1.410014473E2,7.365108013E0,5.551348329E-1,-6.339783669E0
1.410202572E2,7.350750923E0,5.718846321E-1,-6.326622963E0
1.410390670E2,7.353144169E0,5.754738450E-1,-6.332605362E0
1.410578769E2,7.372286797E0,5.623133183E-1,-6.354140759E0
1.410766867E2,7.363911629E0,5.575276613E-1,-6.343372822E0
1.410954966E2,7.354340553E0,5.479564071E-1,-6.345765591E0
1.411143064E2,7.362715244E0,5.563312769E-1,-6.343372822E0
1.411331163E2,7.356733322E0,5.599204898E-1,-6.334998131E0
1.411519261E2,7.367500782E0,5.694918036E-1,-6.312266350E0
1.411707359E2,7.360322475E0,5.670989752E-1,-6.319444656E0
1.411895458E2,7.369893551E0,5.599204898E-1,-6.332605362E0
1.412083556E2,7.359126091E0,5.706881881E-1,-6.337390900E0
1.412271654E2,7.354340553E0,5.623133183E-1,-6.333801746E0
1.412459753E2,7.351947784E0,5.635097623E-1,-6.348158360E0
1.412647851E2,7.374679565E0,5.575276613E-1,-6.339783669E0
1.412835950E2,7.362715244E0,5.563312769E-1,-6.342176437E0
1.413024048E2,7.350750923E0,5.527420044E-1,-6.333801746E0
1.413212146E2,7.357929707E0,5.575276613E-1,-6.325426579E0
1.413400245E2,7.347161770E0,5.647061467E-1,-6.336194515E0
1.413588343E2,7.365108013E0,5.575276613E-1,-6.332605362E0
1.413776442E2,7.355536938E0,5.635097623E-1,-6.336194515E0
1.413964540E2,7.366304398E0,5.527420044E-1,-6.327819347E0
1.414152639E2,7.359126091E0,5.575276613E-1,-6.338587284E0
1.414340737E2,7.365108013E0,5.587241054E-1,-6.350551128E0
1.414528835E2,7.353144169E0,5.706881881E-1,-6.345765591E0
1.414716933E2,7.355536938E0,5.587241054E-1,-6.340980053E0
1.414905032E2,7.362715244E0,5.515456200E-1,-6.336194515E0
1.415093130E2,7.354340553E0,5.551348329E-1,-6.336194515E0
1.415281229E2,7.363911629E0,5.539384484E-1,-6.331408501E0
1.415469327E2,7.349554539E0,5.659025311E-1,-6.332605362E0
1.415657426E2,7.365108013E0,5.647061467E-1,-6.332605362E0
1.415845524E2,7.355536938E0,5.611169338E-1,-6.330212116E0
1.416033622E2,7.375875950E0,5.623133183E-1,-6.338587284E0
1.416221721E2,7.360322475E0,5.623133183E-1,-6.339783669E0
1.416409819E2,7.363911629E0,5.623133183E-1,-6.332605362E0
1.416597918E2,7.356733322E0,5.527420044E-1,-6.334998131E0
1.416786016E2,7.343572617E0,5.647061467E-1,-6.306283951E0
1.416974115E2,7.334001541E0,5.850451589E-1,-6.323033810E0
1.417162213E2,7.373483181E0,5.647061467E-1,-6.343372822E0
1.417350311E2,7.367500782E0,5.371887088E-1,-6.337390900E0
1.417538409E2,7.354340553E0,5.288137794E-1,-6.342176437E0
1.417726508E2,7.374679565E0,5.515456200E-1,-6.330212116E0
1.417914606E2,7.393822193E0,5.575276613E-1,-6.352943897E0
1.418102705E2,7.348358154E0,5.826523304E-1,-6.345765591E0
1.418290803E2,7.350750923E0,5.682953596E-1,-6.318248272E0
1.418478902E2,7.347161770E0,5.766702294E-1,-6.313462734E0
1.418667000E2,7.351947784E0,5.623133183E-1,-6.323033810E0
1.418855098E2,7.372286797E0,5.491527915E-1,-6.324230194E0
1.419043197E2,7.361518860E0,5.443671346E-1,-6.331408501E0
1.419231295E2,7.368697166E0,5.491527915E-1,-6.331408501E0
1.419419394E2,7.353144169E0,5.371887088E-1,-6.344569206E0
1.419607492E2,7.368697166E0,5.670989752E-1,-6.339783669E0
1.419795591E2,7.369893551E0,5.623133183E-1,-6.342176437E0
1.419983689E2,7.348358154E0,5.742774606E-1,-6.334998131E0
1.420171788E2,7.354340553E0,5.635097623E-1,-6.340980053E0
1.420359886E2,7.366304398E0,5.682953596E-1,-6.344569206E0
1.420547984E2,7.361518860E0,5.491527915E-1,-6.321837425E0
1.420736083E2,7.355536938E0,5.539384484E-1,-6.303891182E0
1.420924181E2,7.372286797E0,5.467599630E-1,-6.324230194E0
1.421112279E2,7.372286797E0,5.635097623E-1,-6.350551128E0
1.421300378E2,7.366304398E0,5.431707501E-1,-6.333801746E0
1.421488476E2,7.357929707E0,5.826523304E-1,-6.323033810E0
1.421676575E2,7.357929707E0,5.599204898E-1,-6.336194515E0
1.421864673E2,7.366304398E0,5.718846321E-1,-6.357729912E0
1.422052771E2,7.356733322E0,5.563312769E-1,-6.342176437E0
1.422240870E2,7.361518860E0,5.623133183E-1,-6.343372822E0
1.422428968E2,7.355536938E0,5.515456200E-1,-6.339783669E0
1.422617067E2,7.360322475E0,5.503492355E-1,-6.327819347E0
1.422805165E2,7.349554539E0,5.491527915E-1,-6.329015732E0
1.422993264E2,7.357929707E0,5.623133183E-1,-6.323033810E0
1.423181362E2,7.371089935E0,5.694918036E-1,-6.333801746E0
1.423369460E2,7.375875950E0,5.599204898E-1,-6.329015732E0
1.423557559E2,7.354340553E0,5.694918036E-1,-6.349354744E0
1.423745657E2,7.380661488E0,5.551348329E-1,-6.345765591E0
1.423933756E2,7.349554539E0,5.563312769E-1,-6.362515450E0
1.424121854E2,7.362715244E0,5.599204898E-1,-6.338587284E0
1.424309953E2,7.362715244E0,5.611169338E-1,-6.340980053E0
1.424498051E2,7.366304398E0,5.670989752E-1,-6.337390900E0
1.424686150E2,7.355536938E0,5.611169338E-1,-6.334998131E0
1.424874248E2,7.365108013E0,5.659025311E-1,-6.326622963E0
1.425062346E2,7.356733322E0,5.706881881E-1,-6.337390900E0
1.425250445E2,7.374679565E0,5.730810165E-1,-6.343372822E0
1.425438543E2,7.359126091E0,5.551348329E-1,-6.336194515E0
1.425626642E2,7.351947784E0,5.599204898E-1,-6.345765591E0
1.425814740E2,7.361518860E0,5.670989752E-1,-6.348158360E0
1.426002839E2,7.360322475E0,5.814558864E-1,-6.340980053E0
1.426190937E2,7.353144169E0,5.659025311E-1,-6.330212116E0
1.426379035E2,7.355536938E0,5.455635786E-1,-6.331408501E0
1.426567134E2,7.365108013E0,5.527420044E-1,-6.342176437E0
1.426755232E2,7.355536938E0,5.587241054E-1,-6.327819347E0
1.426943331E2,7.363911629E0,5.659025311E-1,-6.325426579E0
1.427131429E2,7.345965385E0,5.419743061E-1,-6.332605362E0
1.427319528E2,7.357929707E0,5.623133183E-1,-6.342176437E0
1.427507626E2,7.344769001E0,5.742774606E-1,-6.327819347E0
1.427695725E2,7.347161770E0,5.670989752E-1,-6.330212116E0
1.427883823E2,7.355536938E0,5.599204898E-1,-6.336194515E0
1.428071921E2,7.363911629E0,5.647061467E-1,-6.340980053E0
1.428260020E2,7.357929707E0,5.431707501E-1,-6.340980053E0
1.428448118E2,7.369893551E0,5.623133183E-1,-6.340980053E0
1.428636217E2,7.355536938E0,5.587241054E-1,-6.342176437E0
1.428824315E2,7.347161770E0,5.503492355E-1,-6.325426579E0
1.429012414E2,7.345965385E0,5.838487148E-1,-6.309873104E0
1.429200512E2,7.350750923E0,5.814558864E-1,-6.325426579E0
1.429388610E2,7.380661488E0,5.407779217E-1,-6.358926296E0
1.429576709E2,7.379465103E0,5.371887088E-1,-6.348158360E0
1.429764807E2,7.373483181E0,5.324030519E-1,-6.331408501E0
1.429952906E2,7.393822193E0,5.742774606E-1,-6.348158360E0
1.430141004E2,7.373483181E0,5.802595019E-1,-6.349354744E0
1.430329103E2,7.338787079E0,5.838487148E-1,-6.326622963E0
1.430517201E2,7.341179848E0,5.826523304E-1,-6.309873104E0
1.430705300E2,7.334001541E0,5.623133183E-1,-6.324230194E0
1.430893398E2,7.366304398E0,5.575276613E-1,-6.327819347E0
1.431081496E2,7.362715244E0,5.431707501E-1,-6.324230194E0
1.431269595E2,7.367500782E0,5.324030519E-1,-6.317051888E0
1.431457693E2,7.366304398E0,5.455635786E-1,-6.332605362E0
1.431645792E2,7.378268719E0,5.515456200E-1,-6.344569206E0
1.431833890E2,7.368697166E0,5.670989752E-1,-6.342176437E0
1.432021989E2,7.362715244E0,5.647061467E-1,-6.343372822E0
1.432210087E2,7.356733322E0,5.850451589E-1,-6.348158360E0
1.432398185E2,7.361518860E0,5.754738450E-1,-6.343372822E0
1.432586284E2,7.355536938E0,5.455635786E-1,-6.339783669E0
1.432774382E2,7.348358154E0,5.491527915E-1,-6.315855503E0
1.432962481E2,7.361518860E0,5.407779217E-1,-6.315855503E0
1.433150579E2,7.380661488E0,5.563312769E-1,-6.344569206E0
1.433338678E2,7.357929707E0,5.455635786E-1,-6.338587284E0
1.433526776E2,7.363911629E0,5.766702294E-1,-6.317051888E0
1.433714875E2,7.361518860E0,5.790630579E-1,-6.334998131E0
1.433902973E2,7.365108013E0,5.670989752E-1,-6.351747513E0
1.434091071E2,7.368697166E0,5.515456200E-1,-6.356533527E0
1.434279170E2,7.353144169E0,5.467599630E-1,-6.352943897E0
1.434467268E2,7.360322475E0,5.467599630E-1,-6.340980053E0
1.434655367E2,7.372286797E0,5.479564071E-1,-6.338587284E0
1.434843465E2,7.353144169E0,5.503492355E-1,-6.312266350E0
1.435031564E2,7.348358154E0,5.503492355E-1,-6.331408501E0
1.435219662E2,7.363911629E0,5.611169338E-1,-6.323033810E0
1.435407760E2,7.355536938E0,5.623133183E-1,-6.336194515E0
1.435595859E2,7.371089935E0,5.539384484E-1,-6.333801746E0
1.435783957E2,7.357929707E0,5.575276613E-1,-6.330212116E0
1.435972056E2,7.367500782E0,5.635097623E-1,-6.342176437E0
1.436160154E2,7.359126091E0,5.527420044E-1,-6.345765591E0
1.436348253E2,7.353144169E0,5.611169338E-1,-6.326622963E0
1.436536351E2,7.350750923E0,5.575276613E-1,-6.343372822E0
1.436724450E2,7.356733322E0,5.479564071E-1,-6.325426579E0
1.436912548E2,7.356733322E0,5.587241054E-1,-6.337390900E0
1.437100646E2,7.353144169E0,5.551348329E-1,-6.327819347E0
1.437288745E2,7.361518860E0,5.515456200E-1,-6.332605362E0
1.437476843E2,7.368697166E0,5.563312769E-1,-6.336194515E0
1.437664942E2,7.362715244E0,5.575276613E-1,-6.343372822E0
1.437853040E2,7.363911629E0,5.754738450E-1,-6.358926296E0
1.438041139E2,7.371089935E0,5.539384484E-1,-6.336194515E0
1.438229238E2,7.355536938E0,5.659025311E-1,-6.336194515E0
1.438417335E2,7.365108013E0,5.659025311E-1,-6.337390900E0
1.438605434E2,7.349554539E0,5.647061467E-1,-6.340980053E0
1.438793533E2,7.366304398E0,5.539384484E-1,-6.323033810E0
1.438981631E2,7.354340553E0,5.527420044E-1,-6.315855503E0
1.439169730E2,7.372286797E0,5.718846321E-1,-6.321837425E0
1.439357828E2,7.363911629E0,5.563312769E-1,-6.337390900E0
1.439545927E2,7.360322475E0,5.455635786E-1,-6.334998131E0
1.439734025E2,7.353144169E0,5.599204898E-1,-6.340980053E0
1.439922123E2,7.377072334E0,5.682953596E-1,-6.332605362E0
1.440110222E2,7.367500782E0,5.575276613E-1,-6.323033810E0
1.440298320E2,7.359126091E0,5.694918036E-1,-6.327819347E0
1.440486419E2,7.350750923E0,5.718846321E-1,-6.309873104E0
1.440674517E2,7.357929707E0,5.611169338E-1,-6.334998131E0
1.440862616E2,7.379465103E0,5.347958803E-1,-6.351747513E0
1.441050714E2,7.373483181E0,5.347958803E-1,-6.349354744E0
1.441238813E2,7.377072334E0,5.467599630E-1,-6.334998131E0
1.441426911E2,7.374679565E0,5.587241054E-1,-6.358926296E0
1.441615009E2,7.351947784E0,5.682953596E-1,-6.336194515E0
1.441803108E2,7.345965385E0,5.850451589E-1,-6.311069489E0
1.441991206E2,7.341179848E0,5.850451589E-1,-6.319444656E0
1.442179305E2,7.344769001E0,5.407779217E-1,-6.324230194E0
1.442367403E2,7.375875950E0,5.515456200E-1,-6.331408501E0
1.442555502E2,7.367500782E0,5.539384484E-1,-6.319444656E0
1.442743600E2,7.357929707E0,5.359922647E-1,-6.320641041E0
1.442931698E2,7.367500782E0,5.443671346E-1,-6.329015732E0
1.443119797E2,7.380661488E0,5.491527915E-1,-6.346961975E0
1.443307896E2,7.362715244E0,5.670989752E-1,-6.331408501E0
1.443495994E2,7.351947784E0,5.730810165E-1,-6.334998131E0
1.443684093E2,7.348358154E0,5.599204898E-1,-6.343372822E0
1.443872191E2,7.366304398E0,5.623133183E-1,-6.340980053E0
1.444060290E2,7.343572617E0,5.467599630E-1,-6.330212116E0
1.444248388E2,7.347161770E0,5.347958803E-1,-6.311069489E0
1.444436487E2,7.367500782E0,5.359922647E-1,-6.320641041E0
1.444624585E2,7.371089935E0,5.491527915E-1,-6.349354744E0
1.444812683E2,7.350750923E0,5.635097623E-1,-6.331408501E0
1.445000782E2,7.351947784E0,5.670989752E-1,-6.319444656E0
